batch_id,linea_produzione,temperatura_forno,pressione_estrusione,velocita_nastro,umidita_ambiente,tipo_materiale,tempo_ciclo_produzione,peso_campione,difettosita,costo_produzione
516,A,245.55499850853028,161.66871328655358,13.393075156380561,68.9,Polimero B,37.4,543.1,0.0,602.6402672827523
517,C,221.48335520573372,170.79888936319955,17.93050112113481,51.9,Polimero A,35.6,533.1,0.0,449.5143122876626
518,C,224.33564381116244,196.97570333586907,15.025429470635318,49.4,Polimero C,28.6,497.9,0.0,887.8188853912541
519,A,215.41807229885467,164.89010872702946,7.8385601796345545,34.9,Polimero C,42.1,465.9,0.0,1546.74226285168
520,C,276.49895597016155,177.76589590197636,12.273400925715272,37.9,Polimero B,57.2,566.1,0.0,1084.8175787552937
521,A,210.9879745642737,157.8460569847595,10.598550388373216,51.1,Polimero A,51.7,483.8,2.455122204508215,699.0650694916748
522,A,223.70647290816095,216.18052757085744,16.653205177445077,47.5,Polimero C,56.2,513.5,0.0,1840.2429786454823
523,B,263.25064023249917,188.57964399770913,11.27197991104827,32.1,Polimero C,38.5,457.5,-0.0,-167.68633708072787
524,C,249.40080094072087,175.32546196345953,13.202428324725785,36.4,Polimero B,43.4,488.1,0.0,935.7041430497106
525,A,274.5408045945721,171.2800487739938,20.247803373356664,37.6,Polimero C,25.9,366.7,1.8160542107227668,199.4945934890185
526,A,283.93655304118926,155.34162545971304,16.607887524324035,36.7,Polimero C,55.1,468.6,-1.424497473342099,456.50203491557363
527,C,300.18436541907727,178.10187753106183,11.433376366130277,47.7,Polimero C,58.4,423.8,-1.5429392658980006,722.9867259551554
528,B,234.92406244765266,194.94563984650395,17.836825965644934,34.8,Polimero A,34.3,510.9,0.0,364.66357655937213
529,B,208.07092980732733,165.21481765211547,13.123763440502044,52.8,Polimero A,61.3,470.2,0.0,151.95564990570475
530,A,253.35120077367793,180.00842867736145,17.77004615373205,30.1,Polimero A,42.7,484.9,0.0,522.2478718168578
531,C,234.91690664817958,171.34241336127394,14.030391306164004,54.8,Polimero C,34.2,606.5,0.0,260.90550328667103
532,B,225.50731862256737,209.46009018732576,12.161500250872907,75.6,Polimero B,41.8,448.9,0.0,917.6247198003877
533,C,256.58339039166265,165.72473177395497,11.622178226910806,52.8,Polimero B,51.3,506.1,0.0,775.1006671610648
534,C,279.8452215520524,196.48983169256795,16.06670195328727,39.6,Polimero B,44.5,511.0,0.0,1199.1300716135665
535,A,231.94257265692477,209.58926822599688,17.21318432633676,40.0,Polimero A,39.2,452.5,0.0,404.8332462087005
536,B,289.3050754730667,169.19669206332523,15.901325805684433,33.8,Polimero A,50.9,555.2,1.1772937469976315,-299.8081379012118
537,A,223.07611830929258,167.38233548725117,14.026674310729309,55.8,Polimero A,51.8,582.3,-0.0,1183.8490570130882
538,B,271.07620084640473,200.1400712948541,9.45448810506357,46.6,Polimero A,43.3,560.0,0.0,-462.5729733368291
539,B,264.26122047990367,144.10424842733167,13.289239684725416,26.9,Polimero C,41.4,452.3,-0.42316796066644424,1057.6364139340137
540,B,245.94028576165132,187.78668902463934,11.092644169570956,30.5,Polimero B,39.5,464.9,0.0,643.6194851283722
541,B,220.09286146116662,150.17242994840657,19.26268348364724,27.4,Polimero B,49.8,398.7,1.2030072734422392,-218.97030618345744
542,B,273.9270735198854,206.62135989970577,13.344597716143383,52.6,Polimero A,29.0,490.9,-0.0,441.22992158269017
543,C,229.07749634981127,173.63485429503498,16.276068450329486,35.0,Polimero B,37.4,494.5,0.0,1271.140785941182
544,A,279.37213082361455,181.7559498012333,13.670014198271794,53.3,Polimero B,43.4,539.0,0.0,-652.7304333643177
545,C,229.65621203389742,161.90966859611027,15.89730774659581,39.4,Polimero A,37.1,588.2,0.0,1476.4313955570462
546,B,223.96572788385225,145.26727629745142,17.560178287821167,52.9,Polimero A,47.5,437.1,1.1858620700548137,-281.3329596136397
547,A,286.1089130964585,204.38566424357245,21.99916639805227,42.4,Polimero A,46.6,506.9,0.011438172066488006,309.2576152218352
548,B,257.81327139265727,175.92683540818695,13.50944321393742,54.5,Polimero A,69.8,488.7,0.0,1411.579366296067
549,A,246.68708831796843,243.6189268579061,18.563549878573504,37.1,Polimero C,37.4,492.4,1.300730909285325,1301.1380492608353
550,C,271.3962398953507,162.72442963619298,16.016179417762043,37.7,Polimero B,44.9,578.2,0.0,1297.5272655033002
551,A,226.91076654516203,165.63987273252286,13.167083456320112,40.4,Polimero C,35.4,504.8,0.0,234.37958692926136
552,A,256.56650395364915,161.65667126475938,13.46026243064837,53.3,Polimero B,64.4,527.5,-0.0,1229.1450165058877
553,A,261.65995175784195,175.31306793815565,16.717553493809344,34.2,Polimero C,62.0,523.7,0.0,1003.7439175236939
554,A,521.6066172484867,212.8722248692946,13.815072510088655,39.2,Polimero A,29.3,510.9,0.0,417.0833593886507
555,A,222.3869563394863,200.26160466515037,15.726827214202327,42.5,Polimero C,43.4,461.6,0.0,669.6612116549629
556,B,262.7910289689603,149.45496004882517,16.86889954132104,49.0,Polimero A,45.4,593.6,0.027807880354859038,722.1039891015628
557,A,251.12942099413138,203.95487756793372,22.24230224573165,41.0,Polimero A,41.6,498.3,1.129130779976531,474.7480174620391
558,A,234.23118896440442,195.9419969902406,15.421398141086996,50.8,Polimero C,40.2,526.6,0.0,-565.3376832043715
559,C,224.97603471863593,188.62725405804906,11.817221463931945,37.5,Polimero B,52.7,512.7,0.0,571.8666013814392
560,A,254.49307536977997,163.73758863984932,15.67466476075164,54.9,Polimero C,62.9,394.4,0.0,915.8845853009379
561,C,225.46042771495343,165.8332751769244,13.468412039911293,52.6,Polimero A,53.1,447.9,-0.0,-46.551045267237306
562,B,230.0036804694795,182.2310976996961,20.373194947981602,39.3,Polimero A,53.6,505.7,-0.2836161338002148,78.98286835093842
563,A,254.46782094430105,169.86891594473997,13.736067121322613,52.2,Polimero B,41.5,457.5,0.0,200.06327464425044
564,C,303.8470293953613,208.07041304083447,15.608486383005046,34.1,Polimero B,55.2,520.2,-0.4826750679436309,969.3698769928998
565,C,238.99431901286,171.41751065102815,17.059002457089615,46.6,Polimero B,55.1,454.5,0.0,1150.093696130347
566,B,298.75494684907477,142.5873818962842,16.275367750241088,37.1,Polimero A,40.3,500.8,1.341038423491746,167.5326622532017
567,A,302.53187761875944,152.2232675320122,19.463153778482834,48.1,Polimero C,42.7,414.6,0.5365617951604645,-218.14319845782134
568,A,227.34755237356183,154.79105403044164,16.985110139107398,43.3,Polimero B,29.2,541.8,2.269178732235519,602.9703430481421
569,C,252.5165682318294,170.34612459807872,21.978181963540468,37.4,Polimero A,31.5,522.5,1.7847802211763508,-610.3533680221454
570,A,319.85980637056747,183.67309570492458,16.15649929939883,29.3,Polimero C,40.7,524.9,0.39825288308416507,751.1491562906904
571,C,236.77984773590856,179.88235964919312,18.93095506933764,42.8,Polimero B,34.3,495.5,0.99056502263837,-159.3149728525338
572,A,254.98211544283453,184.5455611420274,13.579012841092299,56.9,Polimero C,53.0,465.1,0.0,1146.102211415021
573,C,208.5482170174799,179.24093722745755,20.189083510144002,47.8,Polimero C,43.4,578.9,-0.07814007908344278,287.2018707907143
574,A,236.46471488154342,174.93939345849833,14.007648403455677,29.4,Polimero A,50.3,583.3,-0.0,406.8804602519085
575,B,268.7071834854984,210.75971757240708,19.4593068831444,42.7,Polimero A,32.8,496.4,3.253523584962503,220.18712835254823
576,A,319.8194716398756,203.54835464190768,17.80255368476159,56.9,Polimero A,58.0,471.4,0.4534357475470161,1232.7825735143647
577,A,249.48354343610438,191.52180059159483,14.606613205805097,41.9,Polimero C,49.9,413.6,0.0,568.9458568555914
578,B,218.5848131366737,202.1376042576746,19.651398214093632,35.3,Polimero B,49.0,511.3,1.9626669419762668,-149.62549709638597
579,A,212.83071314461145,141.617457431732,15.008459102652365,62.5,Polimero B,54.5,466.6,0.7018959869078001,739.8000480168878
580,B,248.699665323213,163.6939383534956,19.246410594611003,34.2,Polimero B,48.2,476.0,0.5775352355490766,1441.2489768995465
581,A,271.147371384718,173.86622842129535,15.618270286093775,42.7,Polimero A,34.9,548.2,0.0,737.3338696899348
582,C,282.2499409490137,163.49712890684438,13.534895831027027,38.8,Polimero B,51.3,451.9,0.0,180.15471910381945
583,C,259.9604724979606,150.02621679006808,15.44557005777101,51.5,Polimero B,37.1,595.9,0.424233249391785,-228.34653215821783
584,A,280.2493309112979,190.08948453602684,15.143265778963961,49.8,Polimero A,47.1,449.1,0.41247092701156174,-192.01237445683452
585,A,237.0022044703544,205.5349224825549,13.59796351310573,36.0,Polimero B,37.3,397.7,0.0,662.4185016954551
586,A,259.62836344115397,182.79239561518816,15.657420684993145,38.0,Polimero B,61.6,467.1,0.0,685.5582115490336
587,C,231.29348187498655,191.22982649078733,15.788254842014936,46.4,Polimero B,51.7,517.8,-0.0,748.9004609740114
588,A,627.0595780406155,177.8246381171892,7.24225503062226,47.2,Polimero C,55.1,506.8,0.0,423.62741874379157
589,C,222.29914133210286,171.40086973342133,15.761910495579539,42.7,Polimero C,37.4,509.2,-0.0,1004.1900580892647
590,B,253.196095673639,200.2907346068492,16.802124160674122,41.9,Polimero A,48.0,486.1,0.0,1303.1320407074231
591,C,244.8399642488253,152.7631237920057,19.207785567507447,32.7,Polimero A,46.9,474.9,2.6701812415250794,453.6909552670311
592,C,246.76409088970047,142.60059435170479,11.123069705247774,63.5,Polimero C,46.1,438.0,0.5092246674340579,-263.7053916055677
593,B,246.35216149564442,151.77182723706258,11.880003463723227,51.4,Polimero A,25.6,506.5,2.656018423599348,226.33399333064378
594,C,250.812512792356,199.259752104348,15.825212502879282,45.1,Polimero A,64.6,552.8,-0.0,765.4955651524666
595,A,269.3247421689602,181.71688986859945,12.696269915228724,54.8,Polimero B,44.6,500.7,0.8349155914272967,631.3048475938721
596,A,276.67402262256877,185.8659227982596,11.544533980392304,43.0,Polimero A,50.0,462.0,0.3799692222085249,2113.1721498583165
597,C,277.1840738328703,212.28674450534365,14.030130266000008,36.9,Polimero A,31.9,507.3,0.0,0.5051643787735042
598,A,202.47781958854546,158.5297210429183,14.240064013621224,48.5,Polimero B,59.6,573.2,0.12771761275815607,-532.3830122334081
599,C,243.75353334739413,202.46756986136236,12.14482883229814,46.4,Polimero B,58.8,489.8,0.0,55.11714842176852
600,A,245.13572236649765,168.9450702399147,11.92167102488004,61.8,Polimero C,53.5,438.2,0.0,497.7349895738001
601,A,219.72872292831178,168.38788928744268,14.280635099060042,37.6,Polimero A,47.7,511.0,0.0,968.6683183045076
602,C,252.02924446058518,181.44838066445067,10.780580607249016,35.4,Polimero B,68.4,529.5,0.0,1235.9176907926537
603,A,203.51366294589852,186.53155761759433,10.48873230415909,66.0,Polimero A,54.8,543.4,0.0,-134.514460472633
604,C,292.7344646572958,172.86655572107858,15.60702474688677,56.8,Polimero A,31.3,534.9,2.2500251798124578,1063.6668109873115
605,A,291.9905918919828,192.8971961419846,19.52698801923991,51.4,Polimero C,47.2,508.3,0.5271125768217846,793.0552775633964
606,A,270.86354006727674,184.01664757019603,17.15269750168295,38.2,Polimero C,50.8,458.3,0.0,753.4334174647263
607,B,245.42909629805808,174.3552782076895,19.118687254068416,49.2,Polimero C,46.1,450.8,0.24667381777477848,337.08865103757927
608,B,273.8610832324882,171.8642894471823,9.457362547709145,32.1,Polimero C,50.7,483.1,0.544529868499486,-207.3732052642489
609,C,254.35051337964552,180.47242240753963,10.799054882535662,39.9,Polimero C,59.4,530.8,0.0,463.55249765650626
610,B,274.57820435447763,154.65704387457598,15.594173357016698,33.4,Polimero B,43.1,467.5,1.5713316651323601,448.61780736156703
611,C,241.08909889798562,160.10095719545726,17.578725316579856,37.5,Polimero C,41.2,475.5,1.532716705033248,857.234315960761
612,B,294.4019437841827,172.65979923798028,17.232701284110025,33.1,Polimero B,34.1,455.7,1.0117478434208969,837.5575968704362
613,A,279.2143789280964,188.22914775450124,11.444667808293833,52.0,Polimero C,26.3,578.0,0.0,-278.74454470809906
614,C,258.77858207739195,224.2419512663829,18.236815106010148,62.9,Polimero B,41.9,488.9,-0.13978306826729492,17.736049817297715
615,C,277.6512561535464,176.30699724185212,15.068722936191323,54.8,Polimero A,38.2,533.6,1.9385760619155923,789.6509966965921
616,A,233.77935256258513,138.90511131688893,17.20160682969884,52.5,Polimero C,42.9,579.0,2.1592342534025413,214.71511637494527
617,C,216.57437820268632,165.76597607399407,13.803205996967977,41.6,Polimero B,39.1,452.4,-0.0,313.4005427846825
618,C,269.8397618752771,195.5415128364504,10.826876127689776,46.9,Polimero C,34.3,537.9,0.0,-94.9682597464976
619,B,252.86955802752115,163.2950490526039,17.71979011152413,34.3,Polimero B,39.5,495.3,-0.0,1229.5782706573248
620,C,249.48121977771027,151.3303213997168,16.70888550273454,32.0,Polimero B,50.1,570.3,0.22257238454603423,102.45826631039061
621,A,288.74392017337965,189.24288696001943,11.094315095585365,30.5,Polimero C,39.6,460.4,2.007001569289906,1505.6340925671448
622,B,261.8148553294708,188.47419300004924,13.507875504226764,32.8,Polimero B,43.1,510.7,0.0,-40.106940458849664
623,B,268.34781725193346,151.54208487883798,16.83257624334971,51.9,Polimero A,65.9,531.7,-2.0993113482648456,-662.6981279694265
624,A,246.6517694976616,160.2028475427979,15.720358828639991,53.0,Polimero C,55.8,465.8,0.0,-344.55625710458344
625,A,273.69150732102224,201.69840418586975,16.288883379750835,36.0,Polimero A,47.3,489.6,0.0,320.3860460503071
626,B,262.62882741575606,198.55803190930098,13.654414947141461,47.9,Polimero B,47.6,493.0,0.0,-118.47828329300012
627,C,265.0044996058159,155.4053495451284,19.816014947131897,56.4,Polimero B,37.9,554.7,1.1676546611774274,717.1498412504046
628,B,244.87460423518908,141.45281958546963,14.833520374526621,43.5,Polimero C,40.8,610.9,0.7916107604549374,840.6154124945164
629,A,281.68430222627234,185.4317872606434,7.993168989121131,37.6,Polimero A,42.2,578.8,2.9242389913779574,464.27679698763427
630,B,284.78718552335226,173.7657509797021,15.266403391794391,40.8,Polimero A,46.1,571.9,1.0323374112887929,558.2761716156914
631,A,253.84201775139303,183.47094088610075,16.829706447721968,59.3,Polimero C,44.6,290.7,-0.0,558.9946487400973
632,B,421.97929034303945,191.97871000595302,15.800722855995463,44.3,Polimero A,33.7,506.6,-0.0,1009.6138481478504
633,C,221.77051652680115,159.97728740104935,14.18297812131616,66.4,Polimero C,51.0,503.2,-0.0,-182.04353920345415
634,B,234.94165600453658,169.18392158699743,9.334776320210102,38.3,Polimero C,39.3,540.0,0.0,524.5646303859509
635,B,246.026049676268,162.97263110796374,12.997272071850558,39.9,Polimero B,64.2,428.0,-0.0,1820.4101730823525
636,A,238.23476363693715,165.21038548761538,13.317858693421806,30.9,Polimero B,57.5,536.3,0.0,351.14995553792454
637,A,270.1817122530322,190.29289893313745,13.862223100725075,55.7,Polimero A,28.4,395.7,-0.0,509.0357307897125
638,A,272.2230108084934,186.65510214682305,16.8804752705441,45.9,Polimero C,42.5,551.4,0.0,513.2925440302911
639,B,272.529472593429,149.45777774797,14.429634864114966,36.0,Polimero C,61.1,417.6,0.6865690255599715,-562.5558355114305
640,C,240.31058952216296,195.01951776757207,18.92951275735993,41.4,Polimero C,51.6,561.2,0.8667986237996512,421.41862352658876
641,A,248.10075045530564,174.31807549231266,14.440041668032098,49.9,Polimero C,45.9,558.7,0.0,923.9243264967075
642,A,266.63163834799167,197.36218345407678,18.41533662356647,36.7,Polimero B,21.7,483.3,0.9670212951922712,813.3111548585621
643,B,199.5519918221012,158.7852731007131,15.441709723179596,48.4,Polimero A,42.8,521.9,0.7810241600673167,-946.963577647161
644,A,260.40482754718397,162.61645642129622,16.03470797887779,54.0,Polimero B,47.1,499.8,0.0,788.4685632808081
645,C,245.66204515027914,187.10611485684083,12.735174863978594,40.7,Polimero C,24.4,426.1,0.0,866.4803186976727
646,C,274.9426924969063,157.33658937683228,10.547516816393388,26.4,Polimero A,51.1,528.1,1.7427432056051764,326.9907322095965
647,A,223.08803490622222,174.5095358236471,15.002620378810217,42.3,Polimero A,38.0,559.4,0.0,590.1882870737702
648,A,234.68390117539553,154.25606768804124,19.955643729108154,40.0,Polimero C,48.0,483.9,-0.3271352436201289,-296.3637988930001
649,B,275.4462232060075,171.2078522695756,13.51720438823519,32.5,Polimero C,46.3,531.9,0.0,1465.7708178953517
650,C,199.04301938192262,178.69632637065482,12.567413664738558,50.9,Polimero B,42.4,456.1,0.0,-184.6373509386293
651,C,282.38656086711853,178.48050905293547,14.124671310170026,51.3,Polimero B,52.9,545.9,0.24488605946912523,458.17567676942025
652,A,602.0503122858546,172.57333259899315,20.365254159454928,47.2,Polimero C,47.8,500.5,1.0623626389291176,621.7450201877438
653,B,297.10791973884534,187.3657182399032,17.33093166974683,40.7,Polimero C,72.2,499.3,1.8099577871609571,32.10362432124009
654,C,202.41322396062748,183.86115280680627,18.868841441772073,46.4,Polimero B,62.8,523.5,0.8792567700825432,964.8538673385415
655,C,246.43474020269238,176.573134944247,8.833954086267129,38.5,Polimero A,34.9,576.5,0.0,-79.945102674556
656,B,203.37597683325612,166.27991465779712,12.450895845658712,51.8,Polimero A,56.9,526.3,0.0,625.4654463258095
657,B,232.20761311688148,203.11227769271395,12.613745566877965,40.6,Polimero A,37.6,445.9,-0.0,558.1402807122458
658,C,253.2346279801368,186.47507474030178,18.339639630854442,42.5,Polimero B,33.3,464.1,0.487879576448911,981.290512671584
659,C,211.4439140484385,160.95849813243007,17.17668204181197,43.3,Polimero C,30.2,496.4,3.080252683879507,699.1429830447847
660,B,241.92713887052457,191.52608159024493,17.878938101502463,77.7,Polimero A,41.4,524.8,-0.8534505063200553,709.4971735076723
661,C,492.81986404999157,198.2586189745185,9.551484973735134,34.8,Polimero C,55.1,441.9,0.0,707.9605552223717
662,A,243.7046058235524,179.91393706679128,18.636831522584508,40.3,Polimero B,46.6,517.5,1.1009682741666218,1139.7164833153995
663,A,278.2698503451793,174.36810746549116,16.756541933287888,29.0,Polimero B,50.1,544.5,0.0,-361.42704957563967
664,B,243.64529616336768,140.54759274564003,12.31847704641644,47.5,Polimero C,12.7,475.0,1.8635442721588045,161.8803976526635
665,B,292.92664716953715,165.7241473243564,14.505675835092129,62.3,Polimero C,42.7,598.5,1.0480849465929112,-80.72532011154905
666,B,795.4271434643063,196.27837973562592,12.474103137456543,42.7,Polimero C,34.5,462.9,0.0,-120.24986369996567
667,A,276.2585273534361,164.9957200840214,14.7004409273127,38.6,Polimero C,29.2,510.1,3.984135228784127,-156.12438577001163
668,C,235.98639212666723,175.11145651921223,16.719386282763708,44.4,Polimero A,33.0,395.6,0.0,696.630353536509
669,A,232.9464176232894,163.53142211915042,19.82400790010353,55.3,Polimero C,45.7,484.2,0.07910163988307084,1299.1144339942598
670,C,270.7606121025,189.55230436500386,12.384836220429811,58.8,Polimero A,51.6,492.6,0.0,645.4132805673579
671,A,224.31129628726285,183.47956763819147,13.692823214671579,34.5,Polimero B,35.9,478.6,0.0,-225.35241692144788
672,C,254.17892014778326,187.39243164467618,11.704074490921249,51.6,Polimero A,50.9,463.1,0.0,752.968456136795
673,A,237.1653377426912,158.8032874073783,16.911589098180322,44.0,Polimero C,53.2,474.1,1.9872511211506065,511.8246710692361
674,B,278.9157797508027,184.63865017427676,9.877916555605022,59.4,Polimero A,48.3,531.7,1.0585863267071487,1012.6173801809368
675,A,263.0075603012126,208.7181886016277,15.158774678968129,68.0,Polimero B,36.4,404.1,0.0,229.3491935624002
676,C,274.11461468812723,193.71578593188588,11.378578571632822,63.2,Polimero C,40.0,407.0,0.0,574.6548664385058
677,A,233.96170160400885,180.73224190154926,15.04301015724033,35.1,Polimero B,48.3,475.4,0.0,1301.2848348424861
678,A,269.17993503522655,140.08599409611725,18.951565376699328,36.6,Polimero B,37.8,493.9,2.0627064655944034,687.5826571807985
679,A,451.9957851087057,174.76622499433591,12.759221118464005,61.9,Polimero C,51.5,460.9,-0.6063564572034366,1085.7279590848004
680,B,242.48123062213838,210.02508355183087,15.712042992825257,44.0,Polimero A,33.9,503.2,0.0,926.3668005587405
681,A,235.5619084437159,205.8878253786662,12.428152427832977,37.3,Polimero B,48.8,531.0,0.0,567.9914674718115
682,B,231.47420160930866,187.31621272160197,14.965443314978717,31.4,Polimero C,54.1,548.9,0.0,395.46008769771913
683,B,279.01036198404597,165.46144513147513,10.342380448789841,46.4,Polimero B,46.9,566.2,0.22031893678848757,164.06852800254308
684,A,310.1583267703651,179.58108588842313,17.2078692505155,40.9,Polimero A,35.1,433.8,0.9694844952862425,1662.7395415056121
685,A,212.27385945184307,195.1598519555835,13.852052287684309,48.9,Polimero B,28.7,461.4,0.0,110.48681294616269
686,A,236.95272255341212,196.7144049299504,14.530033895291657,46.9,Polimero B,33.9,456.1,0.0,612.0320468839379
687,C,270.6193115639811,188.2170938547722,15.194298347264999,32.8,Polimero B,49.9,550.6,0.0,1049.912510416308
688,A,253.54921793215976,196.44481068440192,9.725749872091802,36.8,Polimero B,42.9,468.4,0.0,1147.112321371617
689,B,281.8720093548947,178.8278252160646,13.070867501775314,54.4,Polimero A,39.0,515.4,0.0,896.7723996254
690,A,554.5477417544462,177.606571479911,15.458367682416146,55.3,Polimero C,49.0,429.3,-0.0,1413.6158754124551
691,C,257.5917452931925,170.81455319930484,14.28173802618583,41.3,Polimero B,25.1,467.8,0.0,946.4192352809571
692,A,262.30703635104646,188.50441205419565,21.3987847261828,46.8,Polimero A,42.4,455.2,-0.4846058340845576,392.01737350543556
693,C,254.57204713222578,201.62015829553096,19.24653964677366,34.6,Polimero B,33.9,534.2,0.5433764932948126,128.41405475683095
694,C,237.44551964161508,193.62435526304608,14.665197470858352,44.5,Polimero B,31.5,437.7,0.0,171.47846664290208
695,A,215.33202152411903,154.15157880323343,11.916795345539402,56.1,Polimero B,39.9,589.2,-0.20640907951457899,-479.8741574850797
696,B,741.5643393431551,156.7839425562819,13.492630353354635,61.7,Polimero A,69.7,510.8,-0.6406555172448298,-517.7470147390741
697,C,294.3833257790238,200.8666693185683,17.147874106618435,43.7,Polimero B,51.3,463.6,2.3451858083665247,394.10773387901156
698,A,216.5169337745839,183.34925341840776,15.278423681229784,41.9,Polimero B,33.7,517.1,0.0,271.5008487768407
699,A,228.83516744026764,182.1830337856088,19.248222377236885,30.6,Polimero C,57.1,459.3,-1.5785175064050287,1574.6323407158409
700,B,256.8093242660884,186.0124490699884,15.229039366036002,39.0,Polimero A,31.9,446.9,0.0,1612.1433205588003
701,C,259.350183108941,213.4293548973182,15.28104332156206,44.3,Polimero C,60.2,534.9,0.0,277.8287112795917
702,C,258.6658611367873,173.51352773227154,20.18144267308954,43.3,Polimero C,36.2,568.4,0.6348144171766846,1017.9557301631025
703,A,233.24678394304303,202.1769983443288,12.153255183567921,39.3,Polimero C,46.1,519.0,0.0,124.41444315489113
704,A,285.01520520341154,186.42281406378643,20.403099303852304,56.9,Polimero C,65.9,438.6,0.9914373758695804,866.5619838778726
705,B,250.71382043788054,146.45595874292115,17.599111517395944,49.1,Polimero B,41.5,459.2,1.8635631360630198,804.1801782894895
706,B,252.41103441958845,159.54217046225176,24.635713991868144,43.3,Polimero C,63.4,576.5,1.7207383944785533,523.1269617917764
707,C,266.58010763534935,164.58214417190416,12.937081956968859,51.8,Polimero A,44.3,539.7,0.0,-189.5220864255944
708,C,264.74744736819974,206.93652313641635,20.339328080929757,44.7,Polimero B,44.1,443.6,2.0794836552175413,799.9294153632527
709,A,250.6016319242727,203.29678080013574,15.555747553109171,60.5,Polimero C,36.1,464.3,0.0,352.4925468406054
710,C,246.09759914431228,189.30576942502495,14.328432237052724,37.1,Polimero C,59.1,509.4,0.0,1377.4355184604171
711,B,236.8877892373555,166.88855988420963,15.90962513566345,48.3,Polimero A,40.0,492.8,0.0,963.4719504279866
712,B,279.11322931323434,162.159904555985,15.706683616851167,23.7,Polimero A,64.1,604.5,0.0,1159.8896983458083
713,A,270.52928183047453,203.5010904857505,13.033023133799759,41.1,Polimero C,38.7,463.4,0.0,488.48601353814155
714,B,193.78427882287338,160.00763569846262,14.350983461343315,46.5,Polimero C,40.4,530.0,2.8586947569273753,592.0962303851804
715,B,225.10139738783042,177.26038139827125,16.007217533940874,41.8,Polimero C,55.0,514.9,0.0,-724.3678779906327
716,B,502.5090398929512,225.86873441084018,13.697680886729708,33.9,Polimero C,43.9,417.0,0.0,833.3662925809372
717,B,212.33454966332772,170.30617427534526,16.580621177336674,38.1,Polimero C,47.9,380.3,0.0,1390.920387333908
718,A,744.00814298281,152.73912508714133,14.493369470373173,34.9,Polimero A,31.9,480.8,0.7034150531275258,1145.965394562047
719,A,251.5320642158294,145.52418057234473,16.32976043460219,43.8,Polimero A,46.1,520.9,1.96523188211204,676.829602088601
720,C,298.0590421952952,227.99236661960205,15.829802971409023,52.9,Polimero B,48.7,579.5,3.7494182728266052,282.46502698491213
721,B,245.21369875536135,185.48311298300462,16.15900865836787,41.5,Polimero B,62.2,460.9,0.0,208.09531397784667
722,C,234.3973385095664,163.59483550992607,10.948386812345671,63.1,Polimero A,40.2,523.7,0.0,1151.8036686591802
723,A,265.9816724430852,176.41797218183112,18.082589110100805,47.3,Polimero B,48.4,485.5,0.7498941655867137,1710.2680885537118
724,A,241.50779386305805,168.22997239581883,12.144285716846069,24.5,Polimero C,57.1,586.4,0.0,1180.2907475413076
725,A,231.16812490338177,146.02518753610445,14.136837566919551,48.3,Polimero B,45.4,498.0,0.7033469337217748,587.3732734708278
726,A,320.93814996749444,194.79055710755105,12.85441013974921,44.5,Polimero C,55.9,478.0,1.5053134901547072,586.5661348214127
727,A,222.8944840058729,179.87193341746502,14.975023344171094,58.8,Polimero C,70.0,508.5,-0.0,849.9729592183046
728,A,202.708993234892,191.39218984423186,14.817999112700912,44.8,Polimero B,45.3,509.6,0.0,-112.6094677933581
729,A,288.33626356026974,181.14845522569811,16.420436984828196,42.5,Polimero B,58.2,569.8,0.4198872357433284,-37.071420293689314
730,B,250.23839680967694,181.30258378031073,14.892492931127295,65.7,Polimero C,50.1,500.3,0.0,1179.33224890016
731,C,229.0323840763486,135.9952966789809,13.770391781381695,23.9,Polimero A,53.6,521.5,2.7109255815382145,1170.1026400169214
732,A,241.63559273776755,200.5452504548961,9.939646063417701,41.6,Polimero B,52.1,417.3,0.0,991.1830046814061
733,B,223.606184097091,156.82280341476653,17.627279853449963,47.7,Polimero B,55.7,442.2,1.9073457708486241,1164.5289299713293
734,B,225.020958356221,162.4456134482232,16.554662578690664,41.0,Polimero A,55.0,481.2,0.0,768.8873845549201
735,C,219.2719641741022,171.4414765854686,17.773994330896286,24.0,Polimero B,44.3,505.2,0.0,349.10320568993995
736,A,249.39882629848935,140.2235279648182,13.860739112127856,49.0,Polimero C,39.4,461.9,1.7304871165863338,981.1446663548779
737,C,230.20200833999556,169.51034924965063,16.294892546461526,40.4,Polimero A,49.3,514.2,0.0,953.618088922578
738,A,267.7084753825321,166.21242272324676,13.182570355978392,43.6,Polimero A,30.5,473.8,0.0,-156.10697618104064
739,B,265.8967515020437,169.51023565759056,13.040844928195646,57.6,Polimero C,51.2,584.9,0.0,699.1933759322028
740,B,214.1687760930196,144.5675958076517,14.840974389528558,48.0,Polimero C,52.5,489.7,2.3986994658951817,922.5574439449565
741,B,247.46469870934058,196.56864947647924,17.41602969066687,38.8,Polimero C,43.2,521.5,0.0,796.3128765899892
742,B,260.55161233849,189.17023002631908,13.759993412978117,48.9,Polimero A,45.4,489.1,0.0,1729.7431549401922
743,C,227.9147069099541,163.2725350453461,15.00872359035939,40.8,Polimero C,54.1,495.3,0.0,142.9317107305878
744,A,252.21191383056194,167.19541924213368,15.60020512998727,42.0,Polimero B,52.5,527.3,0.0,1101.2606720534795
745,A,359.5473856342604,195.938997568171,14.808551644787862,52.6,Polimero B,54.3,506.9,0.0,478.9345852599732
