transaction_id,customer_age,transaction_amount,transaction_hour,merchant_category,transaction_location,card_not_present,previous_transactions_count,time_since_last_transaction,fraud_probability,is_fraud
876,72.0,20.49,15.0,Retail,Local,1,4,17.4,0.2128471638764811,0
877,37.0,10.83,0.0,Restaurant,National,0,6,10.9,0.013934569706874475,0
878,48.0,79.9,6.0,Electronics,Local,0,11,0.5,0.06161122916423078,0
879,45.0,24.11,3.0,Restaurant,National,1,6,50.2,0.25707257368181224,0
880,63.0,75.29,5.0,Gambling,Local,1,3,3.9,0.31623411884195674,0
881,83.0,4.93,20.0,Electronics,National,0,4,20.9,0.031244025631713544,0
882,37.0,219.74,14.0,Electronics,Local,1,7,51.5,0.23075965005709423,0
883,38.0,106.94,14.0,Subscription,International,1,4,6.0,0.508595054629066,1
884,61.0,12.18,15.0,Electronics,International,0,7,12.7,0.3247202558262391,0
885,55.0,12.44,20.0,Electronics,Local,0,5,11.4,0.019272750588997394,0
886,73.0,290.69,5.0,Travel,Local,0,7,2.2,0.07442664641798502,0
887,54.0,26.12,18.0,Travel,International,0,7,13.2,0.2889834074963054,0
888,40.0,23.71,6.0,Subscription,National,0,1,15.7,0.02978606318115653,0
889,54.0,5.66,6.0,Retail,Local,1,4,0.6,0.23098307148734518,0
890,62.0,38.44,21.0,Online,National,1,10,16.1,0.23288345927667622,0
891,57.0,43.48,9.0,Gambling,International,0,6,2.4,0.38067416303941065,0
892,53.0,111.66,13.0,Gambling,International,0,10,53.5,0.27990714288918483,0
893,61.0,91.3462353179785,16.0,Electronics,Local,0,6,25.2,0.04059215225777559,0
894,63.0,11.94,4.0,Restaurant,National,0,4,1.4,0.017081718670674633,0
895,66.0,85.71,20.0,Gambling,International,0,6,42.1,0.38552805324803263,0
896,55.0,571.881545685944,10.0,Travel,National,1,2,10.8,0.5206211433791722,1
897,42.0,11.35,13.0,Online,International,0,5,6.1,0.3586807486135631,0
898,47.0,161.02,21.0,Retail,Local,0,5,7.0,0.023135099807759046,0
899,63.0,56.69,4.0,Online,National,0,3,21.9,0.09201918539941834,0
900,33.0,162.68,16.0,Electronics,National,0,6,2.0,0.09308159265355877,0
901,51.0,50.9,22.0,Online,Local,0,1,1.5,0.05117979779009339,0
902,39.0,40.00350255800744,18.0,Electronics,Local,0,3,23.7,0.0203763770813215,0
903,45.0,46.9,7.0,Subscription,Local,0,4,96.3,0.10624862926502084,0
904,64.0,157.61,6.0,Travel,Local,0,5,15.9,0.04640592267150449,0
905,48.0,22.34,12.0,Travel,International,0,3,12.8,0.334145963559395,0
906,46.0,37.04,17.0,Electronics,National,0,1,70.6,0.05680659893526773,0
907,25.0,45.78,17.0,Restaurant,International,0,4,6.6,0.32452559130244735,0
908,56.0,3.01,6.0,Travel,Local,1,4,6.6,0.22171840392058142,0
909,55.0,290.43,0.0,Restaurant,International,0,8,56.5,0.3370417590182484,0
910,77.0,22.17,2.0,Electronics,International,0,6,25.0,0.32686307477945303,0
911,40.0,90.53,4.0,Subscription,National,0,1,1.3,0.03437613420913679,0
912,48.0,50.06,1.0,Electronics,National,0,6,26.9,0.024164436104768587,0
913,49.0,192.02,1.0,Subscription,National,1,4,41.2,0.21382155765216218,0
914,69.0,81.95,17.0,Gambling,Local,0,3,7.7,0.12912771029744063,0
915,44.0,43.17,9.0,Travel,Local,1,2,11.6,0.25990326981874534,0
916,49.0,22.34,8.0,Restaurant,National,0,5,5.3,0.033180720471663545,0
917,54.0,121.25,10.0,Electronics,International,0,5,24.1,0.29124628640464945,0
918,48.0,8.39,12.0,Gambling,National,1,6,26.2,0.2859159449995905,0
919,38.0,104.16,16.0,Travel,Local,0,2,1.7,0.021903336454934245,0
920,48.0,18.19,22.0,Gambling,International,0,3,27.2,0.29846243940872424,0
921,61.0,191.0,7.0,Subscription,Local,1,0,25.8,0.21428344427834337,0
922,30.0,64.15,13.0,Electronics,National,1,6,0.9,0.26587561807982274,0
923,47.0,103.97,22.0,Gambling,National,0,7,19.5,0.03904855439924916,0
924,34.0,59.26,1.0,Gambling,International,0,3,22.8,0.3284775620007321,0
925,63.0,9.47,21.0,Subscription,National,0,7,13.5,0.055512871290254735,0
926,22.0,23.09,9.0,Online,Local,0,7,55.6,0.10563610624131584,0
927,37.0,106.95,8.0,Subscription,Local,0,5,9.6,0.06750553694834316,0
928,51.0,64.5,16.0,Online,Local,1,5,1.7,0.3287095086649796,0
929,68.0,177.86,2.0,Travel,International,0,4,26.7,0.26442645635955336,0
930,44.0,81.72,11.0,Electronics,Local,1,5,22.3,0.24272278548967433,0
931,37.0,20.77,4.0,Gambling,National,0,2,108.4,0.08100858045548982,0
932,73.0,24.63,19.0,Travel,International,0,4,6.3,0.29408387971087635,0
933,23.0,60.52,11.0,Retail,Local,1,6,12.1,0.21468578986075262,0
934,12.0,5.4,18.0,Subscription,Local,0,5,14.8,0.01458024948965515,0
935,52.0,291.03,3.0,Travel,National,0,4,47.4,0.06920949846972384,0
936,37.0,84.92,18.0,Travel,National,0,6,12.8,0.034748859987664735,0
937,30.0,186.24,12.0,Gambling,International,1,4,35.5,0.5512615683625068,1
938,56.0,11.24,11.0,Online,Local,0,4,4.1,0.039405090853396815,0
939,49.0,189.53,12.0,Subscription,Local,0,6,12.7,0.020215188107830007,0
940,37.0,508.52,6.0,Online,National,0,4,4.0,0.3535107887004465,0
941,26.0,14.57,14.0,Electronics,International,0,7,71.7,0.2709937777917778,0
942,58.0,118.08,11.0,Travel,National,1,7,4.7,0.2501158032963676,0
943,55.0,54.66,22.0,Subscription,National,0,6,13.0,0.020720924994273943,0
944,44.0,11.65,13.0,Travel,International,0,4,2.1,0.30421978322688104,0
945,73.0,397.6995704057918,17.0,Electronics,Local,0,5,61.0,0.3332406362091399,0
946,29.0,125.66,0.0,Restaurant,Local,1,5,23.5,0.2505292099848754,0
947,22.0,29.93,20.0,Electronics,Local,1,5,78.8,0.22094153450149967,0
948,35.0,175.2,0.0,Online,International,1,6,1.0,0.5791477902534654,1
949,44.0,10.31,16.0,Online,International,0,6,4.6,0.2765459085566513,0
950,49.0,12.25,17.0,Travel,International,0,8,11.5,0.33571612532077066,0
951,41.0,573.4236902533188,6.0,Online,International,0,4,23.3,0.5692625315991406,1
952,50.0,56.0,1.0,Subscription,International,1,9,9.6,0.5335351413315028,1
953,26.0,26.67,21.0,Electronics,National,1,11,29.9,0.30835557130458024,0
954,67.0,122.68,12.0,Travel,Local,1,5,4.3,0.28370812875648166,0
955,44.0,92.84,7.0,Electronics,International,0,5,22.0,0.2835648603813067,0
956,62.0,128.78,6.0,Electronics,Local,0,5,12.2,0.06305539706303805,0
957,50.0,48.27,15.0,Travel,International,0,2,17.0,0.260211248886583,0
958,52.0,661.3921054786858,21.0,Gambling,Local,1,4,20.2,0.6222292436709262,1
959,54.0,34.97,21.0,Restaurant,National,0,6,1.5,0.07585500360054148,0
960,52.0,425.74,22.0,Gambling,Local,1,3,61.9,0.6408299817950855,1
961,55.0,24.23,14.0,Online,Local,0,6,37.0,0.07251893923695006,0
962,65.0,448.23,8.0,Retail,International,0,6,14.0,0.5676048383585761,1
963,48.0,56.54,19.0,Gambling,Local,0,2,19.0,0.1214793251408461,0
964,56.0,13.8,8.0,Retail,National,0,2,0.8,0.07357010607940295,0
965,44.0,214.45,22.0,Retail,National,0,7,16.5,0.031705825054465814,0
966,67.0,61.92,4.0,Online,National,0,7,13.3,0.06621149233811591,0
967,35.0,127.88,20.0,Restaurant,International,0,5,11.3,0.2851723204837842,0
968,72.0,185.65,15.0,Electronics,International,0,4,40.5,0.30285219099683935,0
969,44.0,76.55,14.0,Travel,International,1,3,4.8,0.4972527094797253,1
970,24.0,30.2,13.0,Restaurant,International,1,5,4.7,0.4726222154679051,0
971,47.0,144.85,20.0,Retail,International,0,2,17.7,0.2874556713360017,0
972,35.0,54.64,12.0,Subscription,National,0,5,27.9,0.04297965225579294,0
973,58.0,108.4,2.0,Online,Local,0,6,0.5,0.0193946496374962,0
974,35.0,6.34,2.0,Gambling,National,1,7,18.9,0.3372663451550546,0
975,38.0,85.37,0.0,Online,International,0,6,8.5,0.2948043227625538,0
976,17.0,28.83,9.0,Gambling,National,0,4,33.9,0.07991158991880425,0
977,38.0,285.23,2.0,Travel,Local,1,3,15.2,0.2690481928764018,0
978,9.0,101.81,19.0,Subscription,International,0,4,43.1,0.3218829918685965,0
979,21.0,69.4,19.0,Electronics,National,1,4,12.1,0.26695135964159955,0
980,56.0,88.79,14.0,Restaurant,National,0,12,42.1,0.06912500189614995,0
981,57.0,20.12,19.0,Subscription,Local,0,6,30.3,0.018106556818214294,0
982,51.0,276.79,2.0,Restaurant,International,0,4,42.3,0.31586892969246305,0
983,30.0,399.96,0.0,Restaurant,International,1,4,40.2,0.8055956368537738,1
984,44.0,80.88,22.0,Electronics,Local,1,13,16.0,0.2598091111986802,0
985,45.0,267.84,17.0,Electronics,Local,0,6,11.0,0.08271618406684522,0
986,28.0,30.9,0.0,Gambling,Local,0,4,34.8,0.015443843148660904,0
987,68.0,24.6,7.0,Electronics,Local,0,5,10.8,0.09730138970481876,0
988,58.0,56.88,21.0,Travel,International,1,3,2.2,0.5367156553505434,1
989,42.0,84.35,11.0,Online,International,0,4,47.0,0.3102723995905368,0
990,45.0,36.82,16.0,Retail,National,1,6,12.1,0.24399906078251876,0
991,48.0,93.48,14.0,Electronics,National,0,5,3.4,0.0385299387289669,0
992,14.0,74.17,14.0,Online,National,0,6,25.0,0.10866515458763637,0
993,41.0,146.8267346630984,8.0,Gambling,International,0,5,52.9,0.2672562252709274,0
994,35.0,91.72,7.0,Electronics,International,1,7,47.4,0.4783606765524316,0
995,30.0,129.48,9.0,Retail,International,1,5,19.4,0.51214503687034,1
996,41.0,64.81,2.0,Subscription,National,0,7,2.2,0.10813271163087719,0
997,72.0,830.0585824493701,8.0,Electronics,Local,0,5,28.6,0.4084339847680901,0
998,55.0,16.16,1.0,Online,Local,0,4,22.5,0.09494108249847016,0
999,36.0,87.18,4.0,Gambling,Local,0,7,5.7,0.047588253593076286,0
1000,54.0,16.94,1.0,Gambling,Local,1,4,55.4,0.29595807037369387,0
1001,66.0,17.92,7.0,Travel,Local,0,4,2.2,0.014400800498601355,0
1002,59.0,29.05,1.0,Gambling,International,1,5,11.2,0.5069313810065519,1
1003,46.0,21.28,16.0,Subscription,National,1,1,2.4,0.2434876595265377,0
1004,35.0,31.56,6.0,Gambling,Local,1,7,58.3,0.23326011864327284,0
1005,55.0,44.07,20.0,Gambling,Local,1,1,0.9,0.3290693135397297,0
1006,51.0,126.11,6.0,Subscription,Local,0,5,13.3,0.09560207958907337,0
1007,58.0,39.6,13.0,Subscription,International,1,5,47.5,0.5509373377928038,1
1008,55.0,11.18,11.0,Retail,Local,0,4,6.9,0.06588593318599073,0
1009,61.0,777.8981645967746,5.0,Online,National,0,4,2.7,0.41974319661514276,0
1010,37.0,23.64,17.0,Restaurant,International,1,5,3.3,0.5355549436347116,1
1011,65.0,331.26972152335134,6.0,Gambling,International,0,7,12.5,0.39789926806640896,0
1012,48.0,85.33,8.0,Restaurant,International,1,1,13.4,0.5364097842773041,1
1013,76.0,66.66,15.0,Restaurant,Local,1,8,30.4,0.278923954430483,0
1014,35.0,163.07,0.0,Travel,Local,1,3,6.5,0.2665423486569825,0
1015,71.0,88.15,11.0,Electronics,Local,0,4,29.0,0.09660724599352975,0
1016,48.0,23.07,11.0,Gambling,Local,0,4,165.2,0.01232981373717697,0
1017,35.0,482.3,22.0,Electronics,National,0,6,47.9,0.34639182862962825,0
1018,38.0,66.31,14.0,Electronics,International,1,6,24.2,0.549478680657298,1
1019,40.0,47.12,7.0,Travel,Local,0,3,67.5,0.08578175478095038,0
1020,51.0,143.15,8.0,Restaurant,National,0,3,113.3,0.033441606833487486,0
1021,53.0,70.07,4.0,Subscription,International,0,2,20.3,0.3686699501080502,0
1022,36.0,81.39,3.0,Electronics,International,0,3,7.7,0.3270546311353014,0
1023,45.0,659.96,0.0,Subscription,International,0,5,59.2,0.6415142794252329,1
1024,77.0,41.47,9.0,Subscription,Local,0,6,44.6,0.05870861029015549,0
1025,71.0,39.74,7.0,Travel,International,0,6,2.1,0.2829568418525037,0
1026,52.0,61.35,4.0,Travel,Local,1,6,66.1,0.22847306982299911,0
1027,46.0,159.42,6.0,Online,National,0,5,10.9,0.04989999243616633,0
1028,47.0,12.1,7.0,Gambling,International,0,5,9.3,0.27251937293464906,0
1029,54.0,7.65,7.0,Electronics,National,0,6,10.1,0.05374206400107382,0
1030,30.0,30.35,6.0,Restaurant,Local,1,6,9.3,0.22802927446018606,0
1031,41.0,10.66,10.0,Retail,Local,0,5,17.4,0.07746106800103524,0
1032,20.0,35.7,6.0,Travel,Local,0,6,20.8,0.052106444884594254,0
1033,51.0,90.24,1.0,Subscription,International,0,6,13.3,0.27678905980325647,0
1034,55.0,22.4,11.0,Online,International,0,6,12.8,0.29712541070006004,0
1035,38.0,13.11,17.0,Retail,National,0,4,32.1,0.024747464942988275,0
1036,69.0,58.52,0.0,Travel,Local,0,7,0.1,0.09663216235961886,0
1037,27.0,129.35,15.0,Online,National,1,6,70.4,0.26558180409333443,0
1038,23.0,10.02,14.0,Subscription,Local,0,3,30.1,0.01526594517725291,0
1039,48.0,123.99,2.0,Electronics,Local,0,7,29.5,0.09734219519460516,0
1040,61.0,123.63,16.0,Gambling,National,0,4,13.2,0.07990742576465903,0
1041,70.0,141.75,12.0,Gambling,Local,0,9,81.0,0.05727341469659047,0
1042,38.0,184.65,0.0,Online,National,1,5,0.0,0.21090337642885484,0
1043,61.0,493.74,11.0,Travel,International,0,5,1.9,0.622359775505716,1
1044,44.0,38.24,19.0,Gambling,National,1,9,39.1,0.3195011700148782,0
1045,42.0,60.92,18.0,Gambling,National,1,5,32.2,0.30160230855584713,0
1046,58.0,36.0,15.0,Electronics,Local,0,3,7.6,0.07752827186331977,0
1047,55.0,54.71,13.0,Subscription,National,1,5,21.7,0.3074885798971374,0
1048,21.0,252.87,18.0,Restaurant,International,0,3,18.2,0.32685925554350587,0
1049,67.0,14.22,3.0,Gambling,International,0,5,18.0,0.26959145117355154,0
1050,66.0,23.08,5.0,Online,International,0,5,21.7,0.28487841056983276,0
1051,36.0,216.41,16.0,Retail,International,0,3,121.7,0.2810746324932831,0
1052,51.0,151.42,22.0,Subscription,National,0,7,104.9,0.059132973107647,0
1053,52.0,37.97,9.0,Electronics,International,0,3,96.0,0.34264512228572863,0
1054,49.0,128.3,16.0,Subscription,National,0,6,19.1,0.09249600481709354,0
1055,37.0,76.8,3.0,Electronics,National,0,8,9.2,0.051775974305230364,0
1056,35.0,244.76,11.0,Subscription,Local,0,3,19.7,0.06459635287268568,0
1057,45.0,58.82,16.0,Restaurant,National,0,4,23.4,0.06210887130789168,0
1058,63.0,152.27,0.0,Online,National,0,6,9.0,0.03537653322593285,0
1059,53.0,766.64,18.0,Retail,Local,0,5,24.0,0.3319072500650414,0
1060,39.0,99.3,2.0,Gambling,International,0,7,23.3,0.33628364952206646,0
1061,57.0,57.36,11.0,Restaurant,International,0,10,56.1,0.2916900824310152,0
1062,2.0,112.44,22.0,Online,National,0,6,6.5,0.017330803973134606,0
1063,62.0,37.89,14.0,Retail,Local,0,8,28.7,0.041168115531676666,0
1064,19.0,594.65,4.0,Subscription,National,0,3,14.4,0.40676309248738013,0
1065,40.0,65.37,6.0,Gambling,National,1,5,3.3,0.2571145563225956,0
1066,28.0,41.56,14.0,Retail,International,0,2,9.1,0.3165183045996625,0
1067,26.0,115.30877784520224,11.0,Travel,Local,0,6,1.4,0.04820365418245422,0
1068,62.0,163.57,21.0,Retail,National,0,6,9.2,0.026761925987175743,0
1069,38.0,129.95,2.0,Online,International,0,1,1.7,0.31461568276684176,0
1070,50.0,33.2,0.0,Restaurant,National,0,5,62.3,0.042780518125380175,0
1071,44.0,97.17,7.0,Gambling,International,0,2,2.6,0.3951157672628218,0
1072,52.0,12.08,16.0,Restaurant,Local,0,4,40.8,0.07826657463108111,0
1073,46.0,65.69,15.0,Gambling,National,0,3,56.8,0.07653906683642286,0
1074,26.0,85.86,6.0,Travel,Local,1,7,15.1,0.21187765199497505,0
1075,60.0,301.07,13.0,Online,International,0,4,1.3,0.3686624246368094,0
1076,38.0,25.26,7.0,Retail,Local,0,6,21.7,0.06480452365940877,0
1077,22.0,15.21,15.0,Travel,Local,1,9,6.4,0.2601053277094096,0
1078,39.0,22.3,21.0,Subscription,Local,0,4,4.7,0.09246318767225647,0
1079,68.0,14.35,0.0,Electronics,National,1,4,20.1,0.28987154527838227,0
1080,58.0,207.82,4.0,Subscription,International,0,4,10.6,0.2694003535281821,0
1081,40.0,256.89,3.0,Online,Local,0,4,31.5,0.010483649984138413,0
1082,40.0,75.2,15.0,Travel,National,0,5,21.5,0.04139092016172243,0
1083,40.0,185.17,0.0,Restaurant,International,1,9,42.4,0.4730597810579152,0
1084,76.0,62.42,16.0,Travel,International,0,3,1.4,0.2767142277937733,0
1085,51.0,49.64,8.0,Electronics,International,1,6,6.4,0.49669269391940596,1
1086,51.0,39.13,8.0,Online,Local,0,4,20.1,0.08540976000547083,0
1087,60.0,40.03,4.0,Travel,Local,0,6,51.0,0.055013329198200595,0
1088,49.0,11.61,10.0,Gambling,Local,1,3,40.3,0.33987291930428243,0
1089,41.0,71.11,15.0,Subscription,International,0,8,27.3,0.34273615962057313,0
1090,42.0,52.44,11.0,Retail,International,1,5,20.5,0.474282801286496,0
1091,44.0,115.05,18.0,Subscription,Local,0,7,24.0,0.039349556361574334,0
1092,44.0,59.95,14.0,Online,Local,1,4,5.8,0.31551992614161883,0
1093,56.0,46.4,8.0,Travel,International,0,4,21.7,0.2907244370570484,0
1094,46.0,22.85,19.0,Subscription,International,0,2,16.3,0.3450361832700756,0
1095,56.0,58.68,0.0,Travel,National,1,7,11.6,0.2134852214512736,0
1096,44.0,114.23,0.0,Subscription,National,0,5,52.5,0.11433665013758625,0
1097,46.0,17.4,21.0,Online,Local,0,6,42.4,0.022902532314389226,0
1098,15.0,59.59,5.0,Restaurant,International,0,8,1.9,0.3355178727836996,0
1099,59.0,68.93,4.0,Subscription,International,0,7,102.0,0.36231454298966703,0
1100,50.0,26.63,0.0,Retail,National,1,4,6.3,0.25971033320381326,0
1101,60.0,30.33,10.0,Subscription,International,0,4,5.8,0.2737500255710387,0
1102,2.0,68.76,11.0,Online,Local,0,3,69.1,0.12007099397534622,0
1103,76.0,17.58,10.0,Subscription,National,0,6,14.1,0.0160139463127202,0
1104,43.0,77.47,17.0,Retail,International,1,9,39.3,0.5159300923894775,1
1105,62.0,22.3,7.0,Gambling,International,0,4,8.2,0.26422444267571116,0
1106,29.0,158.04,8.0,Retail,Local,0,8,49.6,0.06976486185701238,0
1107,54.0,565.57,15.0,Online,International,0,4,42.9,0.6582225972157716,1
1108,29.0,23.09,16.0,Travel,National,0,5,17.6,0.07529554182085015,0
1109,36.0,93.15,6.0,Subscription,National,1,1,29.3,0.29546798039082695,0
1110,74.0,26.4,5.0,Restaurant,International,0,3,79.8,0.31065722348093094,0
1111,42.0,154.62,7.0,Retail,International,0,5,14.4,0.2957199879008415,0
1112,48.0,15.41,8.0,Gambling,International,0,1,16.4,0.27445845330021174,0
1113,58.0,88.29,10.0,Retail,International,1,6,30.8,0.4830100490647211,1
1114,52.0,22.81,13.0,Subscription,National,0,5,11.7,0.08809578834907285,0
1115,47.0,44.39,13.0,Travel,Local,0,6,78.0,0.0759324627966254,0
1116,50.0,19.47,2.0,Subscription,National,0,5,1.0,0.029378972472220294,0
1117,81.0,124.26,2.0,Gambling,International,1,4,12.4,0.5140776653122073,1
1118,44.0,23.64,21.0,Gambling,International,0,4,30.0,0.38417393881978024,0
1119,48.0,94.82,0.0,Online,National,0,3,13.5,0.03574856138966441,0
1120,61.0,38.7,10.0,Restaurant,National,0,5,7.2,0.07330861866995396,0
1121,62.0,48.69,0.0,Subscription,International,0,5,12.8,0.33530240667080924,0
1122,63.0,63.29,13.0,Retail,National,1,3,51.2,0.26406689633343317,0
1123,55.0,25.49,15.0,Retail,International,0,5,19.0,0.2824641520012239,0
1124,28.0,67.38,5.0,Online,National,1,6,9.8,0.3186412290712991,0
1125,70.0,252.23,4.0,Travel,International,0,8,26.7,0.3156948304782853,0
1126,28.0,25.08,10.0,Subscription,National,0,7,22.7,0.011703665248342623,0
1127,50.0,176.23,17.0,Electronics,International,0,4,19.7,0.3335079086500717,0
1128,34.0,244.23,0.0,Travel,Local,1,4,11.9,0.28567385881466084,0
1129,44.0,24.14,19.0,Retail,Local,0,1,1.8,0.02036621433269803,0
1130,50.0,12.74,12.0,Gambling,National,1,4,23.3,0.28624457112023294,0
1131,50.0,73.84,2.0,Subscription,Local,0,4,13.1,0.07942782933267736,0
1132,51.0,31.58,3.0,Gambling,International,0,7,13.4,0.3753796734835114,0
1133,69.0,353.75,0.0,Retail,National,1,4,6.4,0.26842805140869386,0
1134,52.0,56.53,0.0,Restaurant,National,1,6,6.9,0.23966932435370886,0
1135,41.0,24.48,19.0,Travel,International,0,4,37.2,0.27828633894029053,0
1136,59.0,17.34,4.0,Electronics,International,0,5,15.7,0.3035530541846248,0
1137,63.0,162.37,3.0,Restaurant,International,0,3,2.8,0.3069517088206979,0
1138,27.0,30.84,0.0,Electronics,National,0,3,1.1,0.05051946048177452,0
1139,54.0,57.04,19.0,Restaurant,International,0,4,6.1,0.31999923951691095,0
1140,56.0,142.0,3.0,Travel,Local,0,8,16.0,0.03575813964527176,0
1141,41.0,33.64,7.0,Retail,National,0,6,23.0,0.03878686508299219,0
1142,66.0,52.15,17.0,Electronics,International,0,5,3.7,0.33966329488715274,0
1143,43.0,53.7,19.0,Travel,National,1,7,13.7,0.2512790204588999,0
1144,47.0,108.13,13.0,Electronics,Local,0,8,1.8,0.022503678154392776,0
1145,42.0,98.57,11.0,Travel,Local,0,4,0.9,0.015415766558846173,0
1146,45.0,43.81,10.0,Restaurant,International,1,7,47.8,0.4948103977766273,1
1147,29.0,58.19,3.0,Travel,National,0,4,25.8,0.08951912019173502,0
1148,23.0,37.65,0.0,Restaurant,International,0,6,36.5,0.2990349073284993,0
1149,69.0,12.46,2.0,Retail,National,0,4,4.8,0.049958363643913935,0
1150,32.0,70.64,16.0,Restaurant,International,0,6,9.3,0.30656638630913047,0
1151,30.0,362.2,19.0,Online,International,1,3,14.1,0.5564818943498611,1
1152,13.0,22.56,8.0,Retail,National,0,2,25.8,0.07429108324813899,0
1153,35.0,150.2417252303169,11.0,Gambling,National,0,4,18.4,0.049694148703280525,0
1154,25.0,22.86,10.0,Gambling,Local,0,7,19.2,0.025609202416636404,0
1155,70.0,112.68,0.0,Gambling,Local,1,6,4.1,0.24444543490527948,0
1156,60.0,85.5,13.0,Subscription,National,0,10,15.5,0.10155361114912505,0
1157,35.0,46.59,12.0,Subscription,Local,0,5,41.7,0.08060229009961037,0
1158,79.0,21.8,8.0,Travel,Local,0,5,17.1,0.05415657471158635,0
1159,60.0,59.88,20.0,Travel,National,0,6,5.3,0.039219691804970536,0
1160,40.0,11.42,6.0,Online,National,0,6,12.8,0.023366691152255994,0
1161,8.0,63.02,13.0,Travel,National,0,2,33.7,0.05301671026267263,0
1162,79.0,130.52,11.0,Retail,International,0,3,3.5,0.2695057634863959,0
1163,24.0,15.62,6.0,Retail,National,0,5,20.8,0.04900287275119082,0
1164,20.0,11.79,19.0,Gambling,National,0,4,80.7,0.10034247755648432,0
1165,60.0,1611.121475408976,19.0,Restaurant,National,0,10,11.5,0.3150725592745203,0
1166,82.0,29.61,20.0,Electronics,Local,1,4,1.1,0.3028209021490593,0
1167,66.0,170.03,12.0,Travel,National,0,6,24.1,0.03926168395626147,0
1168,53.0,46.81,0.0,Online,Local,0,5,1.2,0.1096719336826381,0
1169,54.0,227.34083967841278,11.0,Gambling,International,0,9,5.1,0.381998393890051,0
1170,58.0,84.64,6.0,Subscription,National,0,5,1.2,0.01719360628132947,0
1171,56.0,22.56,16.0,Retail,National,0,10,4.5,0.04911352141536674,0
1172,49.0,62.33,20.0,Retail,Local,1,8,46.3,0.27033239140587795,0
1173,47.0,37.28,7.0,Retail,International,0,6,31.9,0.28388812806265595,0
1174,44.0,14.58,11.0,Electronics,National,1,6,10.0,0.26086807323061817,0
1175,34.0,76.51,1.0,Electronics,International,1,4,54.6,0.5236074398741024,1
1176,41.0,41.96,16.0,Travel,International,0,5,26.3,0.2857637078389416,0
1177,20.0,46.66,8.0,Subscription,National,1,2,14.2,0.3190069607731421,0
1178,44.0,16.28,3.0,Online,International,0,3,1.7,0.32506195264392534,0
1179,30.0,1351.8400817093493,4.0,Electronics,International,0,7,31.5,0.6005261492859955,1
1180,28.0,131.2,6.0,Restaurant,National,0,4,11.3,0.07905492170863879,0
1181,48.0,143.19,22.0,Electronics,Local,0,6,8.7,0.07458746494792666,0
1182,66.0,40.23,5.0,Retail,National,1,4,8.2,0.23808498627577518,0
1183,59.0,9.69,19.0,Online,International,1,4,0.2,0.5579151890201496,1
1184,21.0,384.87,16.0,Travel,National,1,4,32.6,0.5503216595331331,1
1185,30.0,51.36,12.0,Electronics,Local,0,7,3.8,0.0809851449809869,0
1186,59.0,25.82,13.0,Retail,International,0,5,17.6,0.29635052132913337,0
1187,30.0,82.83,8.0,Gambling,International,0,5,0.4,0.32369990594580894,0
1188,42.0,175.41,19.0,Restaurant,Local,0,7,23.7,0.07933423486020316,0
1189,53.0,53.35,10.0,Restaurant,Local,0,2,11.1,0.032513413824558746,0
1190,30.0,196.09,5.0,Gambling,International,0,6,23.9,0.287106174211831,0
1191,47.0,161.26,5.0,Travel,Local,0,6,2.3,0.05337142051465613,0
1192,25.0,18.61,9.0,Travel,National,0,5,7.4,0.04900108540350499,0
1193,36.0,27.83,11.0,Electronics,Local,0,5,2.8,0.09684773354970054,0
1194,50.0,1395.4264418425435,13.0,Travel,National,0,4,24.9,0.35931378578855777,0
1195,21.0,3.62,16.0,Subscription,International,1,4,2.8,0.4991700627046542,1
1196,52.0,47.02,5.0,Subscription,International,0,6,23.0,0.3018526010710963,0
1197,45.0,13.05,4.0,Retail,International,0,5,3.5,0.2717039987571343,0
1198,53.0,33.9,21.0,Retail,International,1,2,68.9,0.49294629761028735,1
1199,48.0,40.5,9.0,Retail,International,1,2,12.9,0.49052572559611873,1
1200,65.0,271.4010462580373,6.0,Subscription,Local,1,3,3.2,0.21932264710388413,0
1201,47.0,31.43,18.0,Electronics,Local,0,4,1.0,0.09543787145874082,0
1202,39.0,18.23,0.0,Electronics,International,0,5,9.6,0.29578147000403965,0
1203,47.0,540.18,6.0,Travel,Local,1,6,53.3,0.5805041102056367,1
1204,53.0,353.35,6.0,Electronics,Local,1,9,3.7,0.27158528709731045,0
1205,46.0,17.08,17.0,Retail,International,0,3,37.6,0.27381761325116394,0
1206,46.0,265.63,1.0,Online,Local,0,5,13.0,0.08411979962396816,0
1207,34.0,36.62,3.0,Retail,International,0,3,39.0,0.3183115763158384,0
1208,35.0,62.13,1.0,Subscription,International,0,4,49.8,0.27838294498281296,0
1209,24.0,51.25,13.0,Gambling,International,0,3,147.1,0.34926568642766026,0
1210,71.0,28.23,12.0,Online,International,0,9,1.7,0.3070228410177749,0
1211,26.0,146.04,19.0,Travel,Local,1,6,38.2,0.21515413724982133,0
1212,35.0,61.92,13.0,Restaurant,Local,0,1,1.7,0.08038580294177601,0
1213,34.0,33.9,22.0,Gambling,National,1,5,9.1,0.23757075597199895,0
1214,58.0,14.81,15.0,Electronics,National,0,6,24.9,0.08805772983929774,0
1215,41.0,22.34,16.0,Electronics,International,0,6,14.2,0.33648634901018826,0
1216,64.0,10.58,0.0,Subscription,National,0,4,20.0,0.03982933728669519,0
1217,35.0,55.27,10.0,Retail,Local,1,4,81.3,0.2401723633204586,0
