customer_id,age,primary_category,device_type,average_basket_value,purchases_per_month,time_on_site_minutes,discount_sensitivity,loyalty_program_member,holiday_purchase_likelihood,estimated_holiday_spending
670485,47,Electronics,Desktop,64.25,5,9.2,0.857697713279109,1,0,316.86869838797156
548396,20,Clothing,Mobile,43.73,9,-12.0,0.5696854263631457,0,0,149.04000614713235
254782,38,Books,Mobile,105.3,1,25.6,0.8934592254703352,0,0,454.9912118806444
784846,42,Beauty,Desktop,361.80769530088037,4,22.2,0.0,1,0,49.51910716293816
171907,37,Electronics,Mobile,155.13,3,6.7,0.17151164662349078,0,0,329.6322046045094
302967,66,Clothing,Mobile,188.52,5,27.5,0.48909379434795874,1,1,195.24027080414936
950867,69,Sporting Goods,Tablet,353.1658483367455,5,7.1,0.2072018809875188,1,0,292.3075780581871
402775,39,Toys,Mobile,115.75,2,8.8,0.7479940820535088,0,0,702.8069346244794
491182,38,Clothing,Mobile,113.37,5,10.1,0.34131237137397197,0,0,-163.11677225880223
856892,50,Beauty,Mobile,123.55,9,-4.0,0.3202458424995841,0,0,190.82170963806175
382247,69,Books,Mobile,62.0,5,19.1,0.535583472504897,1,0,369.700379810404
164772,55,Electronics,Mobile,150.11,2,20.2,0.4714937528327272,0,0,427.36172513303984
226108,32,Toys,Desktop,65.96,7,10.4,0.37253508014534326,0,0,-59.91093963395789
114382,63,Electronics,Mobile,175.81,6,22.1,0.5834170440387789,1,1,279.0378853203008
184291,69,Toys,Mobile,101.84,7,-0.9,0.28709586172956125,1,0,122.64379988867107
463339,32,Sporting Goods,Desktop,161.54,8,21.9,1.0,0,1,594.7670971596933
759116,63,Electronics,Desktop,46.34,5,18.3,0.4257599811483198,0,0,215.14596466997685
382753,42,Books,Mobile,161.19,2,8.1,0.2946934457302228,0,0,320.0221604421036
247550,38,Sporting Goods,Mobile,188.13,7,19.1,0.49263853278059183,0,1,-417.4994697755359
332050,41,Sporting Goods,Mobile,55.92,7,6.2,0.33653209534730244,0,0,272.94447396543944
532882,22,Toys,Tablet,114.32,8,26.1,0.8328211295974605,1,0,398.0317632910969
437827,23,Home & Kitchen,Tablet,136.74,7,20.3,0.6262188987742756,0,0,1045.5178056972966
592313,66,Electronics,Mobile,139.19,7,18.6,0.323600106983805,0,0,348.54221361249853
486858,60,Electronics,Desktop,103.02,9,10.4,0.1450516764297745,0,0,434.76630953427883
754618,65,Clothing,Mobile,94.21,8,22.8,0.6072159931449703,0,0,332.6224865904154
695603,61,Toys,Desktop,132.66,2,27.0,0.6288796708370271,1,0,-564.9411124060995
964266,64,Beauty,Desktop,137.63,2,31.1,0.17521917393109526,1,0,667.9806133486013
488349,40,Home & Kitchen,Desktop,88.63,7,9.5,0.7140669762555615,1,0,407.4237263675783
114153,21,Books,Mobile,78.75,3,23.2,0.3906835695456341,1,0,350.92295853260504
700613,44,Clothing,Mobile,180.57,1,29.0,0.4871954715732055,1,0,1861.9002623808146
340773,35,Home & Kitchen,Desktop,125.38,9,12.6,0.0,0,0,354.914316738402
155318,38,Toys,Tablet,6.41,3,29.1,0.0,0,0,176.20975222787948
494030,45,Home & Kitchen,Tablet,180.88,1,16.6,0.4162838719476943,1,0,976.7023363738899
477177,52,Sporting Goods,Tablet,90.14,6,4.8,0.3413686127406685,0,0,237.3324482791809
176077,39,Electronics,Desktop,123.34,4,7.9,0.13367896424757852,0,0,-356.71246735117137
976906,57,Sporting Goods,Mobile,138.74,1,0.6,0.15203675395726257,0,0,373.9957883524376
233515,40,Electronics,Desktop,45.82,4,14.6,0.30033474525753573,0,0,133.05071714470844
306988,20,Clothing,Tablet,105.56,8,13.4,0.0,0,0,-6.6133682586275055
959751,57,Toys,Mobile,185.88,7,16.9,0.39841036821320513,1,1,-276.2896359945914
225885,67,Toys,Desktop,174.47,1,28.6,0.2178623120049857,0,0,233.6844216998092
996209,27,Home & Kitchen,Desktop,105.48,9,14.8,0.0,1,0,102.13287252354827
641656,42,Clothing,Tablet,155.79,6,12.3,0.3211924920301124,0,1,321.2499052515051
770688,69,Toys,Desktop,162.38,2,13.0,0.30986828300812463,0,0,375.27322251029176
288014,66,Beauty,Mobile,159.83,3,-3.5,0.740515368578532,0,0,-9.3689193606195
191751,25,Beauty,Tablet,62.7,7,21.8,0.239778240478453,0,0,14.43859107640123
330203,28,Sporting Goods,Tablet,202.06,3,13.5,0.720893720770639,1,0,1211.4644408890458
913738,22,Electronics,Mobile,96.81,3,15.8,0.2888864299463806,0,0,680.9053443591176
795275,62,Home & Kitchen,Tablet,125.47,5,13.0,0.8459133541239635,0,0,588.5149024859809
923651,54,Books,Desktop,102.44,3,16.3,0.5947515620115162,0,0,383.61265014162535
311951,62,Electronics,Desktop,131.49,3,1.9,0.4165782016112159,0,0,201.91561653673222
605155,55,Clothing,Tablet,76.79,5,15.0,0.8692586362926145,0,0,462.70487267804356
295716,46,Toys,Mobile,108.74,5,9.0,0.38379365322272296,0,0,328.6016268476491
684567,22,Electronics,Desktop,129.14,9,15.3,0.35873381691186107,0,0,771.9058681502914
415172,26,Books,Mobile,181.23,1,4.9,0.33264445040604973,1,0,-41.7496859705557
990695,65,Books,Desktop,175.2,1,19.8,0.4266773982704296,1,0,911.7341570661896
100126,19,Beauty,Desktop,177.73,9,15.2,0.82428791082851,0,1,436.9621871937933
938761,18,Clothing,Tablet,163.43,5,2.0,0.6175670696794788,0,1,750.2893594235587
127632,57,Electronics,Tablet,212.33,4,24.5,0.15148482787073392,1,0,176.95827326054325
600315,68,Home & Kitchen,Mobile,105.49,2,9.9,0.5189209879757327,1,0,407.65473404676226
820670,47,Electronics,Tablet,112.11,9,11.4,0.450063114672104,0,0,539.6995302823856
209945,28,Beauty,Desktop,110.05,6,23.0,0.32282301922806056,0,0,-193.83871855097772
417320,45,Sporting Goods,Desktop,116.94,9,25.7,0.9254244610587952,0,0,241.21866556121142
350869,61,Books,Mobile,48.19,5,10.3,0.7107737245182035,0,0,255.0494197384446
841426,29,Clothing,Mobile,133.24,4,16.1,0.7891286034119174,0,0,719.1743061100448
598716,56,Clothing,Desktop,144.8,7,21.8,0.39403754160364635,0,0,586.7897483680399
275399,43,Home & Kitchen,Tablet,107.13,5,27.6,0.6391455719254467,1,0,-11.154525130635506
562120,30,Clothing,Tablet,32.13,8,15.9,0.1929937438910547,0,0,232.1709901823437
234869,25,Beauty,Mobile,121.07,8,19.7,0.7412167403180915,0,0,532.6949571736624
278954,45,Beauty,Mobile,55.26,2,5.9,0.7438574829169706,1,0,386.01912330878037
769078,47,Beauty,Desktop,141.37,5,-0.1,0.4461738056337289,1,0,735.8065271918779
134560,26,Clothing,Desktop,125.97,8,20.5,0.8694837091802715,0,0,647.4369428496269
963021,56,Clothing,Mobile,524.359184144612,3,6.9,1.0,0,0,659.5424383229138
384260,48,Beauty,Desktop,66.95,7,5.8,0.3793160712516026,0,0,-143.68132129631448
232717,38,Clothing,Mobile,183.08,3,21.4,0.0,0,0,236.58099855845543
278595,64,Clothing,Mobile,382.70729519310345,6,13.5,0.7843422925200972,0,0,191.98208546896893
748373,51,Books,Tablet,74.29,2,17.3,0.5847950236530248,0,0,-72.54861429343653
479862,48,Electronics,Mobile,148.98,6,2.2,0.38153918086018,0,0,-127.88210647319747
905688,69,Toys,Desktop,124.89,6,5.9,0.09417696415900137,1,0,194.4357124651888
594592,42,Clothing,Tablet,211.85,8,31.3,0.32863942387924655,0,1,1109.5655928458664
200158,29,Toys,Tablet,92.36,5,8.4,0.4531049124863089,0,0,194.97714124636474
808533,18,Sporting Goods,Desktop,57.62,1,13.0,0.4530344233639636,0,0,-39.07165428576645
268502,39,Toys,Desktop,134.47,8,17.4,1.0,1,0,794.9840265683137
532498,57,Books,Desktop,170.61,9,4.3,0.4436184063028861,1,1,280.04268684039647
430388,54,Clothing,Mobile,236.15,1,28.5,0.15145396666886413,1,0,1164.589998880073
767054,64,Beauty,Tablet,290.93,5,15.1,0.3887856738700002,1,1,31.083897159906314
418408,18,Toys,Mobile,42.4,6,12.6,0.6370182162016412,0,0,340.85655042393614
568276,18,Clothing,Mobile,113.24,4,25.7,0.9797283727588082,0,0,283.59946926992137
157545,59,Home & Kitchen,Mobile,57.79,2,24.1,0.5025390899772806,0,0,171.93817674497845
611411,59,Sporting Goods,Mobile,107.63,5,34.7,0.2396323952279624,0,0,569.6197383171523
925656,38,Beauty,Tablet,243.86,4,10.6,0.6765032550262752,0,0,374.2813176533418
984377,32,Home & Kitchen,Tablet,79.01,7,36.9,0.7006355129691954,0,0,53.200683603488415
113224,34,Home & Kitchen,Mobile,118.9,6,21.5,0.0,0,0,90.77014719187419
140738,39,Toys,Desktop,90.96,3,31.9,0.55325623787539,0,0,225.79400983139627
950163,55,Home & Kitchen,Tablet,69.84,9,24.9,0.24738525053513538,1,0,197.3646024507779
280760,52,Books,Mobile,209.64,4,8.6,0.29792628443363534,0,0,1164.9382924424006
863978,62,Books,Desktop,43.04,5,6.7,1.0,0,0,-60.318182817183605
566725,33,Toys,Desktop,115.87,3,-3.0,0.3597642436964247,0,0,373.20085382170635
763937,25,Clothing,Mobile,124.4,8,-5.1,0.734157246418835,1,0,73.17252884695702
632358,64,Electronics,Tablet,118.35,7,8.9,0.5430834403894355,1,0,102.90810333810052
226161,34,Clothing,Desktop,104.21,7,27.7,0.2560793863391719,0,0,113.5875212349146
632954,34,Clothing,Tablet,200.72,8,10.0,0.7017278955147037,0,1,220.26198672924266
944193,43,Clothing,Tablet,14.41,7,8.2,0.3150978625242002,1,0,154.65469102859961
398512,30,Clothing,Desktop,141.82,3,22.0,0.8003717104425228,0,0,383.28556486477544
762143,34,Beauty,Mobile,144.05,3,6.4,0.8125072949612065,1,0,840.7939755272444
666202,55,Electronics,Desktop,134.35,2,33.4,0.8702620866774212,0,0,679.016992389747
301579,34,Beauty,Desktop,78.46,1,12.4,0.8987208293283353,0,0,250.91474859579205
752026,65,Home & Kitchen,Tablet,180.25,5,24.3,0.3060595399093283,1,1,203.77683515337284
871253,31,Sporting Goods,Mobile,177.75,4,13.0,0.3461755221111398,0,0,379.94623769535923
604471,62,Clothing,Tablet,76.7,2,15.2,0.6434897208877419,0,0,151.84636773676525
429670,23,Sporting Goods,Desktop,60.11,1,26.3,0.41771391979129247,0,0,187.5004812803229
906388,52,Books,Mobile,50.44,3,17.3,0.20816661043120896,1,0,435.587316320176
318967,63,Toys,Mobile,131.27,6,29.9,0.3457281271879538,0,0,454.7741409570208
932672,31,Toys,Mobile,122.34,2,7.2,0.3364437424797864,0,0,362.60703427847494
483152,64,Beauty,Mobile,101.94,7,2.0,0.0,0,0,-75.14683215709057
194270,25,Beauty,Mobile,224.07,7,-2.5,0.6184480899107666,1,1,163.73096750659252
891189,32,Books,Desktop,96.95,3,27.5,0.5075385002969118,0,0,-267.28513752290735
643385,44,Clothing,Desktop,272.7826183500131,1,24.0,0.30579277712424796,0,0,212.97856765722412
765755,30,Sporting Goods,Desktop,110.28,9,12.3,0.5833962979293597,0,0,469.0441880311535
247313,66,Sporting Goods,Tablet,218.16,5,18.0,0.6527691090842865,1,1,777.3860483281492
990324,48,Electronics,Mobile,20.52,2,25.7,0.7419353924580534,1,0,55.163839448016915
258768,52,Home & Kitchen,Mobile,104.5,8,13.1,0.5385376103569108,0,0,148.00840641992033
346726,23,Toys,Desktop,150.71,4,-2.6,0.6073157507198265,1,0,1510.2360392162147
956912,22,Home & Kitchen,Mobile,108.88,7,-2.5,0.43858040949091087,0,0,-221.61525278192664
670451,39,Electronics,Tablet,54.78,5,4.1,0.0,0,0,-74.34943147008467
119816,66,Beauty,Mobile,128.83,3,16.0,0.4791869620529326,1,0,316.23122895642973
857907,40,Sporting Goods,Mobile,92.3074653973902,8,5.6,0.33494776163250595,0,0,39.60720568537158
414997,42,Toys,Tablet,153.51,2,25.3,0.6474688327086014,1,0,-38.50462958392292
255989,51,Home & Kitchen,Desktop,99.34,1,2.3,0.2616399057172735,1,0,152.7229488931046
721019,43,Beauty,Desktop,90.93,5,8.1,0.10173468968688756,0,0,-24.911814739086882
776926,64,Electronics,Mobile,172.31,4,-3.2,0.634422693389111,0,0,527.4242454351299
306524,22,Home & Kitchen,Tablet,69.84,7,10.5,0.9565741202511847,1,0,-189.17050083061196
687111,43,Sporting Goods,Desktop,42.88,9,15.1,0.3869159663661642,0,0,-22.24348971877171
251878,37,Clothing,Desktop,74.48,6,25.8,0.34615657273515366,0,0,704.8640157423847
830880,23,Beauty,Desktop,222.35,1,16.2,0.9338178278166125,0,0,1378.1403755666274
626047,23,Electronics,Mobile,69.82,8,22.4,0.0,0,0,388.57818586643293
881452,67,Home & Kitchen,Tablet,138.28,2,25.1,0.28059899984703357,1,0,109.13437927238387
535165,35,Sporting Goods,Mobile,162.17,4,18.9,0.27656251026002315,0,0,337.0422602667938
978806,21,Clothing,Desktop,73.01,3,6.0,0.181691235237411,1,0,822.6242215350844
233554,34,Clothing,Tablet,73.08,6,19.0,0.6715820324277003,1,0,570.8757394996353
910874,31,Electronics,Mobile,129.01,2,29.9,0.5457840385574058,0,0,565.4577051244803
551282,31,Books,Desktop,131.27,5,11.9,1.0,0,0,548.0996757210638
193501,30,Sporting Goods,Desktop,187.38,9,20.5,0.6031137281517427,1,1,1773.7245239880583
364223,24,Sporting Goods,Mobile,81.54,3,20.3,0.8888589542098225,1,0,543.331528839541
159676,61,Toys,Desktop,101.14,2,11.3,0.11983623093310292,0,0,294.43795686302633
841804,32,Electronics,Desktop,261.92,2,24.4,0.5621912158401486,0,0,927.6351712919026
273532,36,Clothing,Tablet,30.37,9,11.2,0.5923334689462161,0,0,342.74929480915665
714685,60,Clothing,Desktop,20.12,6,19.5,0.0,0,0,120.3089106293415
697135,64,Electronics,Mobile,50.85,2,12.6,0.5138483617692047,0,0,128.78728330141442
717895,61,Books,Tablet,175.08,3,15.4,0.1713125590534164,1,0,458.83562555964124
320178,52,Toys,Mobile,98.09,1,24.3,0.5403826029464452,0,0,248.42982579959892
249521,34,Home & Kitchen,Desktop,98.07,2,-4.5,1.0,1,0,428.8523945448884
526752,52,Electronics,Tablet,71.74,2,21.2,0.47296048557427683,1,0,252.5632137678066
688365,36,Toys,Tablet,165.92,2,22.1,0.0,0,0,-419.30263760408684
924690,37,Sporting Goods,Tablet,51.62,7,9.3,0.43597494382553414,0,0,110.9243843407481
803662,53,Toys,Tablet,360.4702889309571,3,14.7,0.6723827360451572,1,0,245.18506257549996
357009,52,Beauty,Mobile,73.72,4,5.2,0.09429495926478496,1,0,204.7375219393874
237717,49,Clothing,Desktop,-13.61,2,7.0,0.41112932362355215,1,0,52.86906595589853
481915,65,Home & Kitchen,Desktop,96.09,5,17.7,0.4697339504801823,0,0,260.07762156086244
662288,61,Electronics,Tablet,117.04,9,41.3,0.49173245717838265,0,0,175.74590617052493
651025,57,Clothing,Desktop,81.22,9,21.6,0.2693078662072431,1,0,218.44537448036834
897917,41,Beauty,Mobile,106.59,7,6.5,0.7147119488060438,0,0,-63.829395961864044
400709,34,Beauty,Desktop,107.87,8,22.8,0.0952624699683255,1,0,-206.06823316148984
951587,24,Clothing,Mobile,308.2828588106351,5,20.8,0.9066388708489563,0,0,-190.65133784503354
286240,60,Books,Mobile,67.3,5,-2.3,0.4940369873564836,1,0,393.28106831728496
676775,67,Toys,Desktop,64.43,3,11.8,0.17333690434055635,0,0,424.31272177992673
374486,18,Electronics,Mobile,122.35,6,13.6,0.19831855744322022,1,0,511.5880847046892
402950,52,Electronics,Mobile,46.2,1,16.2,0.5117622536147743,0,0,379.7169812020797
410914,49,Electronics,Mobile,109.29,3,14.7,0.24366937814196227,1,0,336.9586475142955
178623,53,Clothing,Mobile,201.77,2,16.5,0.060639828655010136,0,0,76.85571037144226
465321,30,Sporting Goods,Tablet,118.06,7,5.6,0.5580650882680978,0,0,131.00310549935045
962061,23,Books,Desktop,111.61535239600761,9,11.7,0.20920407168341615,0,0,167.8079241733452
283675,31,Home & Kitchen,Tablet,128.99,4,12.3,0.0,1,0,524.5833223636532
837334,54,Beauty,Mobile,160.92,7,26.6,0.885404072176007,0,1,287.5618269015197
730235,65,Clothing,Desktop,80.23,8,8.0,0.3048889328899055,0,0,217.3596850240209
912831,32,Sporting Goods,Mobile,105.05,2,12.6,0.6182075840791625,0,0,-368.71805515709264
752465,64,Home & Kitchen,Desktop,76.12,7,11.4,0.4898105628337852,0,0,348.0398569540097
316454,21,Beauty,Tablet,96.89,3,30.9,0.8229820494275654,0,0,-22.14441182210267
209575,57,Beauty,Desktop,86.72,8,21.7,0.6439314676097646,0,0,88.802006336075
997336,33,Books,Mobile,141.78,6,5.7,0.0,1,0,419.32357364178
307606,45,Toys,Desktop,202.91,3,19.0,0.2282032383984841,0,0,-431.8754929767393
605815,33,Electronics,Desktop,122.86,8,4.9,1.0,1,0,262.99009582554913
392822,21,Home & Kitchen,Tablet,42.91,3,17.6,0.26373149903436144,1,0,318.78219134550255
176218,62,Clothing,Mobile,246.47,9,28.7,0.7527279287949324,1,1,520.1387650670767
687518,43,Home & Kitchen,Desktop,149.14,3,-4.6,0.5241191082779898,1,0,743.1496470620496
870044,45,Toys,Tablet,159.32,1,4.9,0.7798091387087683,0,0,76.78606042126124
436199,49,Electronics,Desktop,116.81,2,16.6,0.45725789432194797,1,0,61.09265912280716
549589,62,Home & Kitchen,Mobile,427.1015697972282,4,11.0,0.0,0,0,694.7364552610022
786840,19,Toys,Desktop,102.91,2,17.1,0.034802218576317295,0,0,514.326216942242
578446,48,Clothing,Desktop,165.18,4,14.2,0.5902592966708085,1,0,596.976390148751
562052,20,Books,Desktop,96.13,4,-1.8,0.6073389079182534,1,0,406.97740467117944
434402,25,Sporting Goods,Desktop,589.168942378604,4,21.2,0.06424456512023602,0,0,542.0570272996702
139986,41,Beauty,Mobile,168.47,1,1.7,0.47149834362415877,0,0,-156.57201424601317
779520,32,Clothing,Tablet,182.3,9,17.1,0.05554717606962954,0,1,237.76808943844233
447739,60,Electronics,Tablet,171.6,7,10.5,0.6600649493390239,0,1,270.64330189482433
725646,48,Beauty,Desktop,68.82,2,39.0,0.4827455131673988,1,0,235.00083585995787
572327,26,Sporting Goods,Mobile,198.64,3,13.8,0.7668662697662189,0,0,925.4114111561823
427073,56,Clothing,Mobile,153.21,8,18.5,1.0,0,1,-27.290827147442513
697794,62,Clothing,Mobile,135.28,7,20.5,0.22983063386685545,0,0,416.02542664567267
134911,19,Clothing,Mobile,141.04,4,18.4,0.5423979118409417,1,0,-38.5934982258512
973559,25,Clothing,Mobile,112.08,4,14.7,1.0,1,0,464.8018245150348
525037,24,Beauty,Mobile,96.67,9,5.1,0.038999221236929144,1,0,256.1434873553516
830399,61,Electronics,Desktop,101.57,5,13.9,0.5106537461015818,0,0,311.00892280037533
999885,68,Sporting Goods,Tablet,184.41,5,-3.7,0.500550417517298,1,1,-188.81613224939818
708746,56,Toys,Tablet,431.5508297463264,7,19.9,0.6118160443002613,0,0,117.95550529212032
112175,59,Home & Kitchen,Desktop,134.09,1,44.2,0.22422610491908015,1,0,268.57517286462274
416915,33,Books,Tablet,123.01,3,16.8,0.38894420026321375,0,0,494.0438328193878
599876,52,Sporting Goods,Mobile,86.6,2,18.4,0.5986254035500099,0,0,160.42953149413339
745588,47,Home & Kitchen,Mobile,12.66,6,-0.5,0.2995336931390794,0,0,36.467769664001885
711213,27,Home & Kitchen,Tablet,158.44,6,6.8,0.39642866291730045,0,1,961.4972835104776
868734,55,Books,Mobile,153.14,1,23.9,0.5383246138446562,0,0,376.2941276620618
166358,35,Sporting Goods,Mobile,119.43,6,0.5,0.31432174414846165,1,0,444.77989327015115
510543,67,Beauty,Tablet,65.49,2,7.7,0.2297422765565941,0,0,349.0067107466478
147057,22,Electronics,Desktop,211.04,4,20.7,0.7307027646939132,0,0,1018.9851903372231
368294,46,Books,Tablet,102.94,6,23.1,0.8122542884802526,0,0,334.684750239738
890857,56,Electronics,Tablet,132.41,3,13.9,0.3140588850874768,0,0,582.6165141163998
354726,51,Beauty,Tablet,84.84,3,16.2,0.9953512298786519,1,0,329.70676916470205
378176,60,Home & Kitchen,Tablet,52.51,3,16.2,0.6106761380372616,0,0,104.04776599056453
626486,62,Electronics,Desktop,149.48,4,2.7,0.5979911131350946,1,0,329.1078081104414
808754,40,Beauty,Desktop,44.96,9,14.3,0.13049561674951354,0,0,115.73290952148284
267292,22,Beauty,Mobile,131.45,4,17.4,0.31268905096712,1,0,60.596736653891
244931,47,Toys,Mobile,131.6,4,14.1,0.7139179843039923,0,0,491.3492583648621
543676,23,Books,Tablet,64.01,4,-4.3,0.6763886098698071,1,0,451.31032293444935
262491,63,Toys,Mobile,55.18,7,30.4,1.0,0,0,207.3713512861674
481009,61,Home & Kitchen,Desktop,81.48,5,4.1,0.5891488402291575,1,0,511.5915445592127
501921,21,Books,Mobile,259.27033125126894,2,15.7,0.3163861657423549,0,0,669.8138003625551
360910,46,Home & Kitchen,Mobile,43.51,7,18.2,0.6858660170872742,0,0,123.80664223660332
123236,40,Toys,Mobile,63.74,3,10.5,0.21708001443204553,0,0,-0.6529425982982696
187955,23,Sporting Goods,Tablet,123.8,1,17.4,1.0,1,0,549.7579543967554
840874,49,Beauty,Mobile,219.48,9,7.2,0.151742909869645,0,1,-55.23038628442851
727433,59,Home & Kitchen,Desktop,170.38,5,36.5,0.8192486800624691,0,1,317.03921556999
770718,35,Books,Desktop,128.03,1,12.4,0.04018938251912363,1,0,175.63172593128652
330785,32,Books,Desktop,176.42,1,24.0,0.381192105162514,1,0,804.7710750125357
194914,57,Home & Kitchen,Desktop,177.77,1,4.1,0.09006096600580193,1,0,-85.464205511551
989302,49,Books,Mobile,104.75,9,22.2,0.5802685224766304,0,0,218.89725639623137
307990,26,Beauty,Tablet,132.89,8,7.8,0.7986363634242879,0,0,164.4039455229358
478387,54,Sporting Goods,Desktop,168.89,6,1.1,0.5902201710954289,0,1,22.77107297498602
638884,27,Beauty,Desktop,175.72,6,4.3,0.17018757738354054,1,1,-262.54820008128326
756639,37,Books,Tablet,176.2,6,6.5,0.9469712158559156,1,1,368.89198390361184
294269,23,Home & Kitchen,Tablet,68.65,4,16.1,0.0,1,0,-439.95196413152473
997928,65,Toys,Desktop,178.75,5,43.8,0.9979865296854762,1,1,408.7883907563127
492417,20,Books,Desktop,212.9,3,42.4,0.19379242491165927,1,0,1377.8850721737915
238155,59,Books,Tablet,194.67,3,11.8,0.42904083351300804,1,0,530.0536989250716
220674,28,Books,Desktop,65.72,7,24.6,0.4006628224025041,0,0,-173.5911330215741
881817,60,Books,Desktop,129.5508682282946,5,2.5,0.4937606369887159,1,0,172.50390373534626
864757,34,Home & Kitchen,Mobile,143.26,8,-6.0,1.0,1,0,482.3917363581285
356713,49,Toys,Tablet,193.74,5,15.3,0.3635226447831152,0,1,329.97370803102484
541501,21,Toys,Mobile,131.31,4,20.5,0.4867065160478606,0,0,-157.422037020427
643351,21,Electronics,Mobile,108.25,3,22.8,0.0,0,0,294.9394625901956
167642,34,Books,Tablet,115.49,2,25.8,0.3429965041593223,1,0,180.71870605685385
190093,58,Books,Mobile,171.02,3,11.7,0.27200948152501647,1,0,295.82138969102374
607606,36,Electronics,Desktop,103.92,7,15.7,0.5929094436714459,0,0,-87.24270659718913
317215,22,Toys,Mobile,144.05,8,23.2,0.20156808529085446,1,0,553.6525493224177
807280,49,Clothing,Tablet,113.48,5,26.9,0.19388256837922696,0,0,501.0446659137324
783889,39,Beauty,Desktop,75.58,1,5.9,0.43727211298374913,1,0,809.8016680606845
135954,23,Clothing,Desktop,71.67,3,17.1,0.2832548267558013,1,0,743.2278563185769
127856,52,Toys,Desktop,146.27,4,21.5,0.5509928261947127,1,0,463.32579720973337
626861,39,Sporting Goods,Desktop,-15.27,4,16.5,0.06441461319382336,0,0,12.150585509582921
659655,18,Books,Mobile,143.96,1,8.8,0.6793015760259338,1,0,585.3015945425269
595553,37,Clothing,Mobile,111.47,9,15.0,0.7517014100988755,0,0,346.4382250173096
862092,39,Home & Kitchen,Desktop,167.3,4,20.3,0.5693998293493066,0,0,298.1336969275793
986040,65,Home & Kitchen,Tablet,150.07,2,7.4,0.31263082045733603,0,0,-72.35141751325843
422918,28,Electronics,Desktop,122.23,9,3.0,0.6984387645833897,1,0,198.64316863399168
123752,30,Toys,Mobile,201.4421296764897,4,35.6,0.2691909696924977,1,0,132.4664052893423
941461,59,Toys,Desktop,69.34,4,16.9,0.5699799882006737,0,0,191.92581569892198
248757,20,Clothing,Mobile,87.75,6,24.4,0.9906896599036835,1,0,-336.6463035614706
413837,26,Books,Desktop,163.43,8,17.1,0.7594147283880177,0,1,1153.8763603000768
216739,29,Toys,Tablet,208.44,5,25.5,0.8620674533723993,0,1,1059.4687709894001
942393,40,Clothing,Desktop,136.49,8,15.8,0.7150141372501497,0,0,838.0022134267074
338009,31,Clothing,Tablet,90.54,1,20.9,0.05519562818147805,0,0,9.666742146765078
880316,50,Beauty,Tablet,95.75,4,3.9,0.15110729763814007,1,0,613.7759007510697
307980,35,Beauty,Desktop,98.05,1,-2.7,0.18716025766926903,1,0,511.00906184774124
356609,66,Toys,Tablet,172.01,3,10.2,1.0,0,0,238.52617792597877
488822,58,Clothing,Tablet,97.07,7,0.7,0.4908041419050868,1,0,193.1521352515499
436676,26,Electronics,Mobile,117.82,1,-6.2,0.49773182812188543,0,0,387.3396328383277
444138,40,Electronics,Mobile,187.24,5,18.0,0.4531457417114632,0,1,429.83022774628756
418277,27,Beauty,Tablet,91.63,1,-2.7,0.7847849457433096,0,0,696.8083296654418
618271,36,Toys,Desktop,147.85,6,24.5,0.8154495956022537,1,0,262.2132181026116
423412,64,Books,Tablet,165.02,9,29.4,0.6585992809638559,1,1,623.7766277107894
585417,22,Sporting Goods,Desktop,123.17,3,0.6,0.6407750905014225,0,0,744.1982756557093
531459,64,Electronics,Mobile,217.71,6,17.9,0.901702624456665,0,1,148.3641787593425
288456,69,Electronics,Desktop,203.27,4,33.6,0.44898584946425224,0,0,24.39035258330495
655941,40,Beauty,Tablet,133.15,6,10.3,0.6330772692784905,0,0,202.11697481783042
257729,47,Beauty,Tablet,79.81,2,21.1,0.21027460422086702,1,0,-61.88873951371185
328504,42,Toys,Tablet,82.17,4,38.9,0.5147454972967009,0,0,515.5562398975195
746117,45,Beauty,Tablet,130.63,7,-1.8,0.6789931017515141,1,0,-432.7614879499788
752665,51,Home & Kitchen,Tablet,255.756686312607,6,4.8,1.0,0,0,257.2016593295169
625910,62,Sporting Goods,Desktop,133.45,9,20.6,0.4806112317933002,0,0,511.0533277228717
673044,65,Clothing,Tablet,862.8583533870674,7,36.7,0.4276741045796043,0,1,235.57602292511837
140809,64,Electronics,Mobile,123.12,1,7.9,0.5890948304674675,0,0,21.411695163889135
641013,42,Home & Kitchen,Tablet,119.05,6,39.4,0.9771381314327802,1,0,973.2181756966489
816756,27,Books,Desktop,162.66,3,16.3,0.6019734168009511,0,0,657.3391732090728
151226,31,Home & Kitchen,Tablet,146.24,8,-4.7,0.21555814056241654,0,0,735.6080977385078
599512,59,Toys,Tablet,62.58,1,30.9,0.712410306956111,1,0,356.09809845686306
705470,63,Books,Desktop,97.24,2,10.4,0.21990332163672727,1,0,250.83436731457047
575781,47,Books,Tablet,214.7,3,19.5,1.0,1,0,-312.0938252571052
129402,58,Beauty,Desktop,136.27,3,-1.6,0.2987675852314583,0,0,398.89707782350746
104263,42,Home & Kitchen,Tablet,69.68,7,7.5,0.5090434153832362,0,0,183.75129511783052
851883,31,Toys,Mobile,110.41,8,0.0,0.4407156002999561,1,0,220.67361278860614
277900,52,Electronics,Tablet,30.87,9,-1.0,1.0,1,0,181.55882925464005
672212,69,Sporting Goods,Desktop,27.12,7,16.0,0.4369004657738148,0,0,185.83342865660296
