user_id,age,genre,content_type,device,watch_time_minutes,time_of_day,churn_risk,engagement_score
2591,52,Drama,Movie,Laptop,97.94023721369953,Night,0,8.793808936147583
7183,18,Thriller,Movie,Tablet,46.48059077509089,Afternoon,0,5.639275987182398
4930,29,Comedy,Series,Laptop,-1.1769328921527027,Morning,0,3.67
2312,38,Action,Movie,Tablet,18.889968214775664,Night,0,4.17
5311,39,Romance,Movie,Laptop,24.97687402327288,Night,0,5.59
8314,15,Comedy,Movie,Mobile,-4.140208367635685,Evening,0,2.149870157903575
3383,21,Romance,Movie,Tablet,31.077065569903283,Night,0,6.48
4239,45,Sci-Fi,Series,Smart TV,64.67222443362522,Morning,0,12.38
3139,26,Drama,Movie,Tablet,31.658979848066522,Morning,0,4.35
2704,56,Romance,Movie,Laptop,42.16071629914637,Night,0,6.220886894188125
7924,19,Sci-Fi,Series,Laptop,77.7610131493322,Morning,0,15.653231170557541
1362,58,Romance,Movie,Laptop,42.15541417289208,Afternoon,0,3.3316733312940996
3604,64,Action,Movie,Laptop,78.82003249235555,Afternoon,0,5.984077265077876
5286,56,Action,Series,Laptop,-0.7183444104876759,Morning,0,0.6486054201506282
4738,52,Action,Series,Laptop,3.6828029733118655,Night,0,4.429609174557604
3469,26,Action,Movie,Smart TV,42.61408625984562,Afternoon,0,4.89
5795,53,Comedy,Movie,Laptop,84.11978001564465,Night,0,8.361547916219408
7150,32,Action,Series,Smart TV,22.73155276218497,Morning,0,3.47
1556,16,Action,Movie,Tablet,33.20464272289736,Evening,0,5.312369898225347
3808,24,Comedy,Movie,Mobile,51.4402594538338,Afternoon,0,9.82
6150,29,Action,Movie,Smart TV,78.47826579655744,Morning,0,8.05
8561,44,Sci-Fi,Series,Tablet,17.9650434599375,Afternoon,0,3.08
3719,58,Sci-Fi,Movie,Mobile,26.395368243387352,Night,0,4.187149396512265
7506,31,Thriller,Series,Smart TV,101.59377206706411,Evening,0,8.98
4741,18,Sci-Fi,Series,Smart TV,17.898919000200898,Evening,0,4.261119532847431
4998,21,Drama,Series,Tablet,50.65266113042527,Morning,0,8.35
3403,55,Drama,Series,Laptop,30.342165889464425,Afternoon,0,3.3846912890098793
9780,45,Drama,Movie,Smart TV,93.45233021854534,Evening,0,10.17
1294,53,Comedy,Series,Smart TV,60.89138973214658,Afternoon,0,4.742158622186784
6343,48,Sci-Fi,Movie,Tablet,72.7390786904495,Night,0,9.7
2136,20,Drama,Series,Laptop,20.727963963372787,Night,0,7.21
3064,64,Thriller,Series,Mobile,52.84805469192092,Morning,0,9.317244548414413
8009,52,Comedy,Movie,Laptop,70.06419322744712,Evening,0,6.8180709711407586
5543,59,Thriller,Series,Laptop,62.00027822225888,Evening,0,7.148284496464743
2007,48,Sci-Fi,Series,Tablet,41.771195915578545,Afternoon,0,7.88
6445,58,Action,Movie,Laptop,44.13810292893803,Night,0,5.164827235533023
6352,29,Thriller,Series,Tablet,-24.00554294540665,Evening,1,3.74
2435,28,Action,Series,Mobile,88.14675530252651,Morning,0,14.45
1571,20,Comedy,Series,Smart TV,37.45633756839825,Morning,0,3.96
3382,64,Thriller,Movie,Smart TV,28.333886877924286,Evening,0,2.592467716051221
6084,51,Thriller,Series,Tablet,1.079190141962381,Morning,1,-0.5319477806724757
1277,64,Romance,Movie,Tablet,62.075864361688886,Evening,0,5.605339768315709
8059,46,Comedy,Movie,Laptop,54.707238307132094,Evening,0,10.6
2887,17,Comedy,Movie,Laptop,29.16789172467167,Evening,0,9.582690825553545
2265,17,Drama,Series,Smart TV,-33.7112356463381,Evening,1,-0.8570923919872047
8491,36,Sci-Fi,Series,Smart TV,37.706565745682,Afternoon,0,5.41
2040,36,Thriller,Series,Smart TV,65.6010068334293,Evening,0,8.78
9073,24,Thriller,Series,Tablet,64.97820773150238,Morning,0,7.4
3752,17,Comedy,Movie,Mobile,58.09339756460838,Night,0,9.606060878187208
9213,26,Comedy,Movie,Mobile,8.801202025670186,Afternoon,0,8.14
5569,43,Sci-Fi,Series,Tablet,1.034546420280766,Night,0,0.62
7353,62,Comedy,Series,Laptop,68.03821366101681,Night,0,6.097636286903347
3353,31,Action,Movie,Mobile,12.968096443533485,Night,0,0.47
8437,21,Action,Series,Laptop,31.485287967574386,Night,0,5.93
5799,27,Romance,Series,Smart TV,3.4585024363629024,Night,0,3.25
1686,16,Action,Series,Smart TV,60.459541393468974,Morning,0,11.856051653380177
9476,18,Action,Series,Laptop,59.47325089021198,Evening,0,10.32767184812394
5811,24,Sci-Fi,Series,Smart TV,43.44945262528311,Morning,0,7.41
9954,53,Thriller,Series,Tablet,68.26167216861312,Afternoon,0,6.484014366165415
6346,38,Action,Movie,Laptop,-11.82648265136144,Morning,0,1.73
6043,31,Romance,Movie,Laptop,64.1265909036189,Afternoon,0,8.52
3428,20,Comedy,Movie,Laptop,19.89538639491568,Evening,0,5.82
6126,33,Action,Movie,Mobile,83.57410115757686,Night,0,8.85
9220,19,Romance,Series,Laptop,69.05028827347658,Evening,0,8.448601818432715
8813,46,Sci-Fi,Series,Laptop,48.097844113742205,Morning,0,10.55
4356,24,Comedy,Movie,Laptop,19.285658614121175,Morning,0,3.43
9707,23,Romance,Movie,Mobile,75.53011356924273,Evening,0,8.56
8266,41,Action,Movie,Smart TV,3.392616719785231,Evening,0,3.42
7540,27,Thriller,Movie,Mobile,13.04986527744952,Morning,1,2.68
1038,33,Comedy,Movie,Tablet,38.922593471687,Evening,0,4.97
4342,35,Comedy,Series,Laptop,46.62567396486716,Afternoon,0,3.91
3844,38,Thriller,Series,Tablet,62.6918281786636,Afternoon,0,10.46
2098,52,Comedy,Movie,Mobile,39.94503217351833,Morning,0,5.232821727015825
8027,18,Action,Movie,Smart TV,19.89453889817841,Morning,0,7.732705189035198
2823,38,Comedy,Series,Smart TV,19.83014661967468,Evening,0,1.29
4155,49,Action,Series,Laptop,75.99875873790796,Evening,0,7.62
4093,17,Thriller,Series,Smart TV,-27.24126074297416,Night,1,2.3028641359725714
6658,18,Drama,Movie,Mobile,17.966784983096996,Afternoon,1,6.191033364723403
4778,51,Thriller,Series,Mobile,89.63330760106618,Morning,0,8.443034802784872
3896,54,Action,Movie,Smart TV,28.429528327460396,Morning,0,2.6226064544928387
1988,62,Sci-Fi,Movie,Laptop,56.20055276279386,Morning,0,6.758634176635109
5116,49,Thriller,Series,Laptop,50.90402653880099,Morning,0,7.87
7446,45,Sci-Fi,Series,Mobile,36.03970683442531,Night,0,4.8
5179,58,Sci-Fi,Series,Smart TV,-11.358259447427763,Afternoon,0,2.3696778085193646
2682,39,Action,Movie,Mobile,9.338317384839156,Night,0,1.1
6626,54,Action,Series,Mobile,6.718952160642512,Afternoon,0,4.03680432154421
8424,27,Drama,Series,Tablet,62.59323498720218,Morning,0,10.32
1933,18,Romance,Movie,Mobile,68.61408065915779,Afternoon,0,9.92758466563784
4598,60,Comedy,Series,Laptop,30.55663937784533,Morning,0,3.826215703980787
2980,28,Thriller,Series,Smart TV,42.514271076129,Night,0,7.77
4056,27,Action,Movie,Smart TV,55.283694338346116,Afternoon,0,5.75
9984,41,Thriller,Movie,Tablet,52.46585357979167,Evening,0,6.45
1791,20,Romance,Movie,Tablet,33.396335366350854,Afternoon,0,5.01
6390,31,Romance,Movie,Laptop,110.24629834386572,Morning,0,12.72
7635,50,Sci-Fi,Movie,Tablet,281.39185964246064,Evening,0,9.18
3255,54,Comedy,Series,Mobile,48.23768249671999,Morning,0,5.574627529562165
4610,63,Drama,Series,Mobile,30.37307817443308,Evening,0,3.614392699362759
2607,49,Thriller,Movie,Laptop,15.298339204381616,Evening,0,4.44
6179,31,Comedy,Series,Smart TV,51.86227853423944,Afternoon,0,7.99
7573,55,Drama,Series,Laptop,39.821171633115355,Afternoon,0,4.35974999853294
1984,16,Thriller,Movie,Tablet,39.36329707552444,Evening,0,10.82264023609266
6776,27,Comedy,Movie,Smart TV,4.147726355622261,Evening,0,2.13
4676,16,Action,Movie,Smart TV,109.35501852812789,Evening,0,8.69396858619464
4380,42,Thriller,Series,Smart TV,70.32077893122815,Morning,0,7.17
9711,57,Comedy,Movie,Tablet,67.06884573170383,Afternoon,0,8.62457291934251
9782,40,Romance,Series,Mobile,19.801889199803348,Morning,0,4.66
2050,36,Drama,Series,Mobile,-3.118492702484191,Afternoon,1,0.25
4633,61,Comedy,Series,Tablet,50.36915908456728,Night,0,8.880863879328157
7342,57,Action,Series,Tablet,53.73800350878719,Morning,0,2.816551247591298
1959,17,Thriller,Movie,Laptop,-17.755541943978063,Afternoon,1,2.724820409451434
7059,49,Thriller,Series,Laptop,-11.960745069742348,Evening,1,-0.05
9884,26,Thriller,Movie,Mobile,115.19309864363018,Evening,0,3.22
6655,38,Action,Series,Tablet,49.94960810949405,Afternoon,0,8.27
5473,19,Drama,Movie,Laptop,328.35035910748377,Evening,0,12.799247651968342
3946,34,Thriller,Movie,Tablet,18.416768852153737,Evening,1,5.36
8725,53,Drama,Movie,Tablet,62.48899913416339,Night,0,5.725519506135543
1526,53,Comedy,Series,Mobile,-22.977233578615298,Night,0,-2.174527950344009
4224,27,Romance,Series,Mobile,47.91118464664446,Night,0,7.0
2875,55,Romance,Series,Tablet,69.86548572051599,Morning,0,10.592464864222057
2763,59,Drama,Movie,Smart TV,66.47444427797578,Night,0,7.298899393990425
9712,26,Drama,Series,Smart TV,35.15420414977007,Night,0,4.94
6797,27,Romance,Series,Tablet,69.10854989821782,Night,0,10.26
8099,24,Thriller,Series,Mobile,63.48907672791796,Afternoon,0,10.61
6109,47,Sci-Fi,Movie,Smart TV,43.859776560503335,Evening,0,5.51
7644,54,Sci-Fi,Series,Mobile,23.648105363496995,Afternoon,0,2.2464762874255144
1116,30,Action,Series,Smart TV,50.93926430840918,Night,0,7.77
3433,59,Romance,Movie,Tablet,93.65459441066736,Morning,0,0.8440276248482648
6463,49,Romance,Movie,Laptop,51.41652732242335,Afternoon,0,6.72
1583,17,Action,Movie,Laptop,39.92644658338687,Night,0,6.421310415579075
9586,19,Sci-Fi,Movie,Mobile,360.5544379979737,Morning,0,14.042660214921387
4788,40,Comedy,Movie,Mobile,36.68526993081478,Morning,0,5.84
5167,25,Thriller,Movie,Smart TV,41.59948538333279,Morning,0,8.31
9465,21,Thriller,Series,Tablet,79.14568163985811,Evening,0,9.72
2389,24,Comedy,Series,Smart TV,21.629282847545404,Morning,0,6.98
9357,56,Comedy,Movie,Tablet,32.11541221448967,Night,0,6.468437582389141
7154,48,Sci-Fi,Series,Tablet,37.54554762357962,Afternoon,0,7.77
6420,17,Action,Movie,Mobile,47.45536555807889,Afternoon,0,5.803846503302992
9920,22,Comedy,Series,Laptop,67.89407546255751,Night,0,8.38
3043,45,Action,Movie,Laptop,81.27305324921682,Evening,0,13.54
5197,25,Drama,Movie,Mobile,-16.023345243377477,Evening,1,4.44
4496,59,Thriller,Series,Laptop,11.165918665041685,Morning,1,3.4637452497822547
1778,21,Sci-Fi,Series,Mobile,65.06472289241268,Night,0,7.49
1213,59,Thriller,Series,Smart TV,58.67912665058428,Morning,0,4.155302386426815
4762,16,Sci-Fi,Series,Tablet,54.27304298470773,Morning,0,6.006557945086043
7731,20,Drama,Series,Laptop,31.79725422190299,Night,0,7.8
4117,55,Thriller,Series,Laptop,11.324909807893771,Evening,1,1.741092964675968
6791,46,Drama,Series,Smart TV,16.365145327439237,Evening,0,3.62
9783,34,Sci-Fi,Series,Smart TV,79.01822053051617,Afternoon,0,11.71
3720,48,Comedy,Movie,Laptop,47.068182974589966,Night,0,5.26
9905,64,Thriller,Series,Laptop,72.22732375463718,Morning,0,8.778626454757944
7047,30,Drama,Series,Mobile,9.206863528809349,Night,1,4.15
9032,39,Romance,Movie,Mobile,91.09118424750739,Morning,0,9.31
1001,26,Thriller,Movie,Laptop,27.222718837013783,Afternoon,0,4.68
7368,21,Thriller,Movie,Mobile,252.93412046141643,Afternoon,0,6.9
2949,53,Thriller,Movie,Smart TV,51.20076557545231,Afternoon,0,5.623778658135782
7732,31,Action,Series,Tablet,16.137704709307762,Afternoon,0,5.39
8833,59,Drama,Series,Mobile,43.0707757368489,Morning,0,4.0202440501667525
1917,25,Drama,Movie,Tablet,67.25864577638899,Evening,0,11.36
4174,20,Thriller,Movie,Mobile,140.00574297907616,Morning,0,14.54
8014,37,Comedy,Series,Laptop,81.12744616801082,Afternoon,0,7.78
1089,41,Thriller,Series,Mobile,51.45589782289929,Evening,0,7.51
2709,60,Action,Series,Tablet,75.27126164597627,Night,0,7.043174779975981
4041,20,Sci-Fi,Series,Tablet,46.207847455550905,Morning,0,11.33
1105,52,Action,Movie,Laptop,38.2938837361288,Night,0,4.393721823425555
9619,16,Comedy,Series,Tablet,66.02848095049362,Afternoon,0,9.20478973749672
2895,36,Thriller,Movie,Laptop,70.471082164416,Night,0,11.49
7090,34,Drama,Movie,Laptop,82.96125920376213,Evening,0,11.97
9508,39,Romance,Movie,Tablet,5.1508575641121,Evening,0,1.86
7082,29,Thriller,Series,Smart TV,-19.65052089809471,Evening,1,3.47
1634,63,Comedy,Movie,Tablet,101.42978364881857,Morning,0,10.537966734293224
2925,43,Drama,Series,Tablet,21.172849722414735,Night,0,3.25
3056,22,Action,Movie,Mobile,-8.717942429598992,Night,0,2.96
7917,51,Sci-Fi,Series,Tablet,-1.7315076520438843,Night,0,1.9411937236853316
4144,63,Sci-Fi,Movie,Mobile,108.49286160211045,Afternoon,0,10.361068972361519
1552,47,Thriller,Movie,Mobile,87.25975240149259,Morning,0,10.76
9907,36,Action,Series,Tablet,19.00031093741836,Morning,0,7.04
6383,64,Romance,Series,Laptop,33.26056522693717,Night,0,3.7637721118177696
4911,61,Romance,Movie,Smart TV,47.61211611899997,Morning,0,3.0475515417566577
4389,19,Comedy,Movie,Tablet,64.68619979026305,Night,0,10.40721262607779
9442,53,Sci-Fi,Series,Tablet,28.431884709957657,Night,0,4.909795332562162
3430,32,Action,Movie,Laptop,10.430165563669958,Night,0,3.63
1458,52,Thriller,Series,Mobile,71.68306001110885,Evening,0,11.60234236234591
1207,51,Drama,Series,Laptop,55.357066217600845,Afternoon,0,5.0790703671878425
1899,44,Thriller,Movie,Laptop,46.36709601786037,Morning,0,6.21
1021,45,Thriller,Series,Mobile,50.3878834405805,Afternoon,0,9.77
9601,24,Action,Movie,Tablet,-36.56390920214936,Evening,0,0.91
1894,29,Sci-Fi,Series,Laptop,175.9434670853522,Morning,0,7.98
1514,56,Action,Series,Laptop,49.53263791752851,Night,0,4.6617772955099
8294,62,Drama,Movie,Tablet,0.5673428942299146,Afternoon,1,1.6126739226966325
5904,58,Action,Series,Tablet,-1.4713647699128583,Evening,0,0.9651105286125179
8867,32,Comedy,Movie,Smart TV,22.622831411003332,Morning,0,6.35
5109,37,Thriller,Series,Laptop,67.30499960177274,Morning,0,7.02
8179,47,Sci-Fi,Series,Smart TV,36.698001076786326,Afternoon,0,5.95
2560,30,Romance,Series,Mobile,92.61367479237693,Afternoon,0,13.83
2266,52,Drama,Series,Tablet,58.355486691364014,Morning,0,7.831885036456906
4638,49,Romance,Movie,Tablet,11.472052523664336,Morning,0,2.19
9941,48,Thriller,Series,Smart TV,114.04587821958884,Evening,0,7.35
4427,42,Action,Series,Laptop,16.01753433784197,Night,0,2.67
5780,16,Romance,Series,Mobile,47.72196442506883,Night,0,8.313495857646117
2927,44,Comedy,Movie,Laptop,80.47885340687489,Evening,0,12.91
3356,27,Action,Movie,Laptop,61.949284684444216,Morning,0,6.46
5790,55,Thriller,Movie,Smart TV,30.43613284076845,Afternoon,0,3.647827014691692
1306,30,Romance,Movie,Laptop,56.69465232427175,Afternoon,0,7.49
8979,19,Drama,Series,Smart TV,38.64325450269163,Morning,0,5.15522529307769
4665,42,Romance,Series,Tablet,-46.25361946617643,Evening,0,-0.55
8057,53,Romance,Series,Tablet,9.440928832945122,Morning,0,-0.6793902359440692
1661,59,Sci-Fi,Movie,Tablet,46.302226835804916,Afternoon,0,7.030851364571038
5644,34,Romance,Movie,Mobile,69.2336019866256,Morning,0,8.33
9503,38,Thriller,Series,Mobile,337.69605067615976,Morning,0,13.05
3920,41,Drama,Series,Laptop,52.25870858670738,Evening,0,6.25
9946,44,Thriller,Series,Smart TV,69.53402438678904,Night,0,12.21
7236,59,Comedy,Movie,Laptop,71.89813400325721,Afternoon,0,7.472488459368853
7078,41,Action,Series,Tablet,76.66280049741607,Afternoon,0,12.19
1352,40,Romance,Series,Laptop,88.97410553636699,Morning,0,12.4
8005,21,Sci-Fi,Movie,Laptop,56.12194835360164,Afternoon,0,7.6
1158,56,Drama,Movie,Laptop,88.53847366880998,Afternoon,0,6.698697180639693
1956,61,Sci-Fi,Series,Tablet,24.392796453948357,Night,0,4.036122683229681
3071,52,Sci-Fi,Movie,Smart TV,-26.668325405712633,Afternoon,0,-1.8381086540077203
9595,19,Sci-Fi,Series,Laptop,85.64053325351938,Afternoon,0,8.631866573326127
4453,37,Romance,Series,Tablet,51.353240350613966,Evening,0,6.3
7675,42,Drama,Series,Mobile,30.974590311548496,Evening,1,4.81
1955,48,Drama,Series,Smart TV,11.896849405476132,Evening,1,5.22
7295,29,Sci-Fi,Movie,Tablet,43.18095107754517,Evening,0,9.57
2712,46,Action,Movie,Laptop,53.34309109536527,Evening,0,7.38
5703,40,Romance,Movie,Tablet,50.2691494954451,Night,0,8.02
7563,62,Romance,Series,Smart TV,25.70674797854511,Afternoon,0,-0.507205797028095
6631,45,Thriller,Series,Laptop,38.44399526836957,Morning,0,4.44
2394,33,Romance,Series,Mobile,66.01439903210225,Night,0,10.38
5732,23,Sci-Fi,Movie,Mobile,183.6540396994689,Morning,0,8.87
4714,43,Comedy,Movie,Mobile,84.56453433156486,Evening,0,10.18
1529,53,Sci-Fi,Series,Tablet,36.03302029353185,Afternoon,0,2.579273482402371
3958,18,Drama,Movie,Smart TV,78.19700037970323,Evening,0,9.934521488951484
8904,17,Romance,Movie,Mobile,46.716222506631844,Night,0,11.234366563991902
4591,43,Romance,Movie,Laptop,24.655413136524427,Morning,0,3.48
7895,25,Thriller,Movie,Laptop,65.80787152505881,Afternoon,0,9.06
1525,47,Comedy,Series,Laptop,5.747329205267176,Night,0,5.22
7477,52,Romance,Movie,Tablet,15.609119864547573,Night,0,7.299983263742066
1001,25,Thriller,Series,Smart TV,62.64116799941871,Afternoon,0,9.78
1374,41,Thriller,Movie,Smart TV,39.93392944777674,Afternoon,0,6.1
5648,47,Comedy,Series,Mobile,70.6960265526422,Night,0,10.01
3365,35,Sci-Fi,Series,Smart TV,42.68292703614567,Morning,0,8.64
2525,53,Sci-Fi,Movie,Laptop,52.19887234227648,Morning,0,8.813265415047667
2646,45,Sci-Fi,Series,Laptop,39.38313541717105,Night,0,8.54
1013,52,Action,Series,Tablet,92.75226912769226,Night,0,12.273061149207109
5599,60,Sci-Fi,Movie,Laptop,92.22836143152628,Evening,0,8.06570277582211
3278,16,Comedy,Series,Smart TV,73.82248553196003,Evening,0,12.70171744604039
4155,41,Action,Movie,Laptop,54.08704066380295,Morning,0,8.96
9321,50,Sci-Fi,Series,Mobile,13.921589000926673,Evening,0,2.74
4814,25,Action,Movie,Tablet,30.50321447669634,Morning,0,4.83
4216,61,Comedy,Movie,Tablet,82.20526087567177,Afternoon,0,7.6857300351662285
9219,32,Sci-Fi,Movie,Smart TV,91.4272262869163,Evening,0,9.62
3113,15,Drama,Movie,Laptop,63.277010009004016,Morning,0,13.287926144657055
5356,49,Romance,Movie,Laptop,42.63405680004269,Morning,0,9.86
6543,49,Comedy,Series,Smart TV,106.2804424301252,Night,0,10.55
5555,45,Thriller,Series,Smart TV,145.6826065032423,Morning,0,7.51
8062,42,Thriller,Movie,Mobile,78.56916986988399,Evening,0,8.52
4374,53,Comedy,Series,Smart TV,79.11373892477333,Night,0,7.8572975628887365
7430,15,Thriller,Series,Laptop,62.81703953395942,Night,0,10.31228096876631
4466,39,Comedy,Series,Mobile,48.23560468499747,Evening,0,10.35
4081,57,Drama,Movie,Tablet,61.74041087164017,Afternoon,0,6.40979868002743
1629,52,Comedy,Movie,Laptop,32.33823575335654,Evening,0,4.617953926818364
1269,34,Sci-Fi,Series,Tablet,49.75998276996627,Evening,0,9.71
6724,17,Sci-Fi,Movie,Tablet,70.3995646875586,Night,0,10.641712386297767
6897,16,Action,Movie,Tablet,49.17219282532192,Evening,0,9.747228700728481
4432,32,Thriller,Series,Laptop,9.661697209412296,Afternoon,1,2.59
7276,58,Romance,Movie,Tablet,-15.8682713886702,Afternoon,0,-1.5954157644953617
6895,24,Thriller,Movie,Laptop,32.05948936528601,Afternoon,0,6.7
8115,19,Comedy,Movie,Tablet,24.89187238574731,Night,0,9.660248534881344
7656,23,Romance,Movie,Smart TV,40.030526852166076,Evening,0,3.66
1575,16,Romance,Movie,Smart TV,52.98450932575591,Morning,0,12.65557291703404
8029,48,Thriller,Series,Laptop,82.69671543989335,Evening,0,8.93
7099,52,Romance,Movie,Tablet,68.70806813303196,Afternoon,0,11.62779358798072
4192,45,Romance,Movie,Tablet,41.600188829782894,Evening,0,7.12
4178,24,Sci-Fi,Series,Tablet,86.47747047624622,Night,0,11.76
7052,64,Drama,Series,Smart TV,38.38162311469472,Evening,0,3.4200051703162258
3734,26,Comedy,Movie,Tablet,42.893589323676466,Night,0,7.91
7116,50,Thriller,Series,Tablet,17.41081665490241,Morning,1,1.71
4568,35,Sci-Fi,Movie,Laptop,91.64878742653973,Morning,0,9.55
3203,63,Action,Series,Tablet,440.6618818405499,Night,0,8.864776571895424
2390,61,Romance,Movie,Smart TV,20.510385656831854,Evening,0,6.499149232437771
2742,20,Romance,Series,Tablet,-20.237033862027946,Afternoon,0,-0.29
2925,62,Thriller,Movie,Smart TV,10.527988141027917,Night,1,3.2885206146012083
1619,63,Drama,Series,Smart TV,29.386214802009953,Evening,0,4.78265207069074
2274,17,Drama,Movie,Mobile,10.680286120879263,Evening,1,7.1689363786515035
1956,24,Thriller,Movie,Smart TV,7.283492094307192,Evening,1,2.14
2939,19,Thriller,Movie,Mobile,58.14108542966443,Afternoon,0,11.622636598812862
4953,60,Sci-Fi,Series,Mobile,71.34138375951308,Afternoon,0,5.742127240010863
1968,40,Thriller,Series,Tablet,-9.666824211109802,Afternoon,1,2.03
1281,35,Action,Movie,Mobile,24.922076229894067,Night,0,6.63
7262,59,Sci-Fi,Movie,Laptop,53.89922164828575,Night,0,2.5641616126243774
2058,40,Romance,Movie,Smart TV,18.20002280675193,Afternoon,0,2.44
5293,52,Romance,Movie,Laptop,58.50184644756561,Night,0,5.978009283065454
6178,58,Romance,Series,Mobile,58.277885630885265,Afternoon,0,4.465423248922962
7980,40,Romance,Series,Tablet,34.77774189925412,Night,0,7.78
2229,22,Comedy,Series,Smart TV,13.03037776002533,Evening,0,3.92
5585,19,Action,Movie,Laptop,42.09545469000536,Afternoon,0,11.883030020328992
9467,29,Sci-Fi,Movie,Tablet,33.37936159993822,Night,0,4.65
3740,30,Sci-Fi,Series,Mobile,-3.4269232396455185,Evening,0,4.26
3289,15,Romance,Series,Tablet,62.40021988320225,Evening,0,10.112229982633929
2239,30,Drama,Series,Laptop,-12.495521912004698,Night,1,5.06
6370,51,Sci-Fi,Series,Tablet,4.70667087786442,Evening,0,-1.58976002791484
1125,17,Action,Movie,Laptop,46.28862664579372,Morning,0,9.77494643136983
8473,61,Thriller,Movie,Tablet,36.56479005118829,Afternoon,0,2.8279812250718326
6342,45,Action,Movie,Smart TV,11.351921598514089,Afternoon,0,3.37
8351,27,Romance,Series,Tablet,60.89571013885143,Evening,0,8.47
7638,30,Romance,Movie,Smart TV,201.75081709396903,Night,0,9.54
7570,57,Comedy,Series,Laptop,40.776179749605596,Morning,0,4.144590584346106
4249,35,Sci-Fi,Series,Smart TV,52.749214379250716,Night,0,7.85
8595,16,Sci-Fi,Series,Tablet,-7.045359710130781,Afternoon,0,3.923990015914367
7294,41,Sci-Fi,Series,Smart TV,85.58010525925907,Evening,0,8.8
7527,52,Romance,Series,Laptop,72.77840300026939,Morning,0,6.695723676475692
6757,40,Sci-Fi,Movie,Tablet,13.599614561108176,Evening,0,5.25
2969,52,Drama,Movie,Smart TV,22.056423268955257,Morning,0,3.597507677080946
1891,60,Drama,Movie,Smart TV,52.16717560768237,Evening,0,7.029256039946018
5470,39,Thriller,Series,Mobile,45.6062576940508,Night,0,7.31
8175,25,Sci-Fi,Movie,Smart TV,101.91186496704354,Afternoon,0,14.23
9320,22,Comedy,Series,Mobile,-2.3302090203229877,Evening,0,-0.04
7812,22,Thriller,Movie,Laptop,-18.824632532933066,Evening,1,4.45
8519,47,Romance,Series,Mobile,-26.384833043326605,Morning,0,-1.96
5612,21,Sci-Fi,Series,Laptop,38.173421919984484,Night,0,6.98
2198,52,Drama,Movie,Smart TV,49.21969611881515,Night,0,5.424519067796892
6238,35,Comedy,Series,Smart TV,55.07701000437107,Morning,0,10.04
7089,22,Thriller,Movie,Mobile,43.31822030280675,Night,0,7.37
7257,35,Comedy,Movie,Laptop,263.05791092068523,Afternoon,0,5.93
8705,34,Sci-Fi,Movie,Smart TV,29.224775775042396,Evening,0,3.75
4719,22,Action,Series,Mobile,65.74528400456282,Morning,0,8.39
1302,60,Comedy,Series,Mobile,87.49896444629617,Night,0,7.161878872573346
1986,45,Comedy,Series,Mobile,23.931292450600225,Afternoon,0,4.85
5440,64,Romance,Series,Smart TV,30.872299867733705,Afternoon,0,5.709289026315863
5909,43,Drama,Movie,Laptop,35.025036243360226,Night,0,8.83
4072,62,Sci-Fi,Series,Smart TV,70.63515839401002,Night,0,12.211164602951891
4124,23,Comedy,Movie,Tablet,16.30588666417636,Morning,0,5.56
9125,29,Sci-Fi,Movie,Tablet,60.54211069561484,Night,0,7.96
4291,44,Drama,Series,Smart TV,21.670696873861147,Morning,1,1.89
5033,40,Romance,Series,Laptop,73.7488184313329,Evening,0,10.83
6105,24,Sci-Fi,Movie,Mobile,81.68980855313217,Afternoon,0,9.75
1703,43,Drama,Series,Tablet,58.481062078919905,Morning,0,7.05
9133,30,Drama,Movie,Tablet,237.68831368664922,Afternoon,0,12.19
1574,50,Thriller,Series,Smart TV,28.999857436130934,Evening,0,7.36
6704,34,Romance,Series,Tablet,4.076347439449176,Night,0,2.37
8848,59,Romance,Movie,Tablet,91.15399878351225,Morning,0,9.518327945048778
6208,51,Sci-Fi,Movie,Mobile,44.83965047869026,Night,0,5.087894309440956
7924,36,Action,Movie,Mobile,68.81252629622269,Afternoon,0,10.73
4828,21,Thriller,Series,Laptop,78.58348207458837,Morning,0,9.43
4230,37,Romance,Series,Tablet,82.32123209175663,Evening,0,10.64
1488,55,Drama,Series,Laptop,69.96290548455715,Evening,0,7.684265595820008
8114,54,Romance,Movie,Laptop,63.921268522202375,Night,0,7.736144425733949
4173,43,Action,Movie,Mobile,78.86255835673597,Evening,0,8.68
2667,30,Comedy,Series,Mobile,46.819349625686925,Evening,0,10.03
5114,52,Comedy,Movie,Smart TV,182.80022045496187,Night,0,6.390731991969314
4553,42,Romance,Series,Mobile,1.8370137074134143,Night,0,1.25
8761,62,Romance,Movie,Laptop,60.0747106237369,Morning,0,6.900683756750945
2000,52,Thriller,Series,Tablet,63.42637027309955,Morning,0,9.97334097155538
2388,45,Romance,Series,Laptop,12.762403304227286,Night,0,5.62
6450,28,Action,Series,Laptop,34.20137839936936,Afternoon,0,5.08
4712,47,Romance,Movie,Laptop,48.79070781533795,Afternoon,0,10.69
2367,23,Sci-Fi,Movie,Mobile,86.55508450508346,Morning,0,10.01
9189,41,Action,Series,Laptop,-13.014032630502221,Morning,0,4.05
1454,38,Thriller,Series,Smart TV,61.224113259716205,Night,0,10.22
3772,27,Sci-Fi,Series,Tablet,23.305131179240437,Afternoon,0,5.69
